EC_Tower,Date,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,source_file,NDVI_smooth,DFI_smooth,NDTI_smooth,SATVI_smooth,NDII7_smooth,SAVI_smooth,RDVI_smooth,MTVI1_smooth,NCI_smooth,NDCI_smooth,PSRI_smooth,NDWI_smooth,EVI_smooth,TCBI_smooth,TCGI_smooth,TCWI_smooth,BAI_126_smooth,BAI_136_smooth,BAI_146_smooth,BAI_236_smooth,BAI_246_smooth,BAI_346_smooth,BLUE_smooth,GREEN_smooth,RED_smooth,NIR1_smooth,SWIR1_smooth,SWIR2_smooth
EC AGM (NH),2/8/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168416877,16.65515083,0.13261335,0.212450644,-0.211833035,0.092688149,9.066182252,0.02967966,0.565071004,0.476530348,0.153849344,-0.335042442,0.091151275,0.384461569,-0.001227599,-0.304751666,161.3846079,159.0563546,157.8804561,158.3667123,158.1589219,159.5297773,738.6833892,945.3099566,1205.635639,1693.763881,3400.503342,2605.04812
EC AGM (NH),2/9/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.168483237,16.62614463,0.13237053,0.212471651,-0.211976306,0.092847883,9.07927697,0.029911573,0.564723507,0.476507453,0.153292818,-0.334955201,0.091388785,0.385327243,-0.001269472,-0.305390867,161.3905008,159.1010687,157.8802962,158.4367582,158.1574809,159.4952387,741.2999258,948.0995439,1208.063249,1697.409851,3407.164177,2611.332371
EC AGM (NH),2/10/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168547923,16.60203863,0.132171351,0.212504214,-0.212078663,0.093007427,9.092341408,0.030137225,0.564391156,0.476484521,0.152761517,-0.334869433,0.091628149,0.386192544,-0.001307932,-0.306021662,161.4034456,159.1453427,157.8785471,158.5008416,158.1523638,159.458479,743.9597536,950.8663145,1210.510332,1701.077635,3413.877914,2617.430355
EC AGM (NH),2/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.16860985,16.58278631,0.132015,0.212547033,-0.212141371,0.093165303,9.105249117,0.030355154,0.56407491,0.476461073,0.152258028,-0.334785578,0.091867342,0.387051592,-0.001343062,-0.306639861,161.4229998,159.1889147,157.8753661,158.558861,158.1438623,159.4199634,746.6443628,953.5939979,1212.96037,1704.740286,3420.593647,2623.308441
EC AGM (NH),2/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168667878,16.56834462,0.131900676,0.21259877,-0.212165686,0.093319983,9.117869576,0.030563812,0.563775804,0.476436583,0.151785148,-0.334704071,0.092104266,0.387898365,-0.001374934,-0.307241163,161.4487082,159.2314966,157.8709046,158.6106798,158.1322642,159.3801675,749.334625,956.2657697,1215.396561,1708.37028,3427.259279,2628.93199
EC AGM (NH),2/13/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168720821,16.55867396,0.13182759,0.212658053,-0.212152844,0.0934699,9.130068195,0.030761567,0.563494945,0.476410481,0.151345872,-0.334625341,0.092336751,0.388726692,-0.001403614,-0.307821154,161.4801023,159.2727749,157.8653085,158.6561261,158.1178536,159.3395772,752.0107929,958.8642512,1217.801823,1711.93952,3433.821521,2634.265356
EC AGM (NH),2/14/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168767439,16.5537382,0.131794964,0.212723467,-0.212104067,0.093613437,9.141706314,0.030946703,0.563233517,0.476382153,0.150943401,-0.334549815,0.092562555,0.389530262,-0.001429158,-0.30837531,161.5167008,159.3124103,157.8587182,158.6949928,158.1009109,159.2986887,754.6525002,961.3715103,1220.158788,1715.419331,3440.225891,2639.271884
EC AGM (NH),2/15/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168813802,16.55187473,0.131790075,0.21279653,-0.212030611,0.093756597,9.153315345,0.031129735,0.562979934,0.476355561,0.150551089,-0.334476504,0.092789928,0.390330442,-0.001453034,-0.308921952,161.5580605,159.3527963,157.851701,158.731718,158.0822598,159.256583,757.3243178,963.8638381,1222.512722,1718.894396,3446.635833,2644.143044
EC AGM (NH),2/16/2017,0.168909144,15.87765193,0.12574329,0.211031679,-0.217920252,0.093514042,9.13539206,0.032014615,0.560720168,0.476435081,0.146700664,-0.33448172,0.092301242,0.389275905,-0.002017947,-0.309244383,160.5791547,159.5163062,158.1716095,159.7497426,158.7096158,159.655103,749.8076923,965.1923077,1216.076923,1710.192308,3429.384615,2663.153846,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.168859934,16.5527525,0.131809954,0.212876305,-0.211935528,0.093899091,9.164873327,0.03131106,0.562733149,0.47633086,0.15016698,-0.334405566,0.093018439,0.391125783,-0.001475545,-0.309460584,161.6036834,159.3940528,157.8444661,158.7668909,158.0622747,159.2135131,760.0204856,966.3397456,1224.857343,1722.355986,3453.035061,2648.882597
EC AGM (NH),2/17/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168905857,16.55603255,0.13185156,0.212961834,-0.211821925,0.094040643,9.17635894,0.031491073,0.5624921,0.476308189,0.149789109,-0.334337139,0.093247662,0.391914886,-0.001496994,-0.309990758,161.653059,159.4362934,157.8372201,158.801098,158.0413299,159.1697323,762.7352223,968.7978524,1227.186525,1725.795596,3459.407626,2653.494899
EC AGM (NH),2/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.168951595,16.56136797,0.131911781,0.213052144,-0.211692964,0.094180981,9.187751507,0.031670175,0.562255707,0.476287677,0.149415503,-0.334271351,0.093477169,0.392696399,-0.001517688,-0.310512075,161.7056644,159.4796253,157.8301672,158.8349233,158.0198001,159.1254944,765.4627257,971.2368861,1229.494301,1729.204939,3465.737917,2657.984896
EC AGM (NH),2/19/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168997175,16.56840394,0.131987431,0.213146246,-0.211551861,0.094319845,9.19903099,0.031848766,0.562022876,0.47626944,0.149044186,-0.334208312,0.093706536,0.393469021,-0.001537934,-0.311024185,161.7609636,159.5241489,157.8235088,158.8689483,157.9980599,159.0810536,768.1971727,973.6556828,1231.774859,1732.575951,3472.010664,2662.358131
EC AGM (NH),2/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169042621,16.57677771,0.132075253,0.213243132,-0.211401888,0.09445698,9.21017799,0.032027246,0.561792496,0.476253582,0.148673172,-0.334148119,0.093935342,0.394231502,-0.001558041,-0.311526786,161.8184084,159.5699585,157.8174438,158.9037518,157.9764841,159.0366644,770.9327191,976.0531871,1234.022546,1735.900785,3478.210936,2666.620737
EC AGM (NH),2/21/2017,0.169048243,17.16265718,0.137343207,0.214973104,-0.205943254,0.095081091,9.258621042,0.031522615,0.563381359,0.47598498,0.151682722,-0.33383318,0.094903102,0.397449906,-0.001054966,-0.312842943,162.7449766,159.4145099,157.452977,157.9253248,157.3095989,158.5559019,783.6153846,980.9230769,1246.961538,1754.076923,3512.192308,2663.884615,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.16908796,16.5861186,0.132171918,0.213341777,-0.211246371,0.094592142,9.221173752,0.032206021,0.561563442,0.476240196,0.14830047,-0.334090855,0.094163166,0.394982639,-0.001578319,-0.312019627,161.8774378,159.6171419,157.8121685,158.9399103,157.9554475,158.9925817,773.6634998,978.4284517,1236.231863,1739.171817,3484.324141,2670.779443
EC AGM (NH),2/22/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169133219,16.596048,0.132274026,0.21344114,-0.211088691,0.094725095,9.232000158,0.032385495,0.561334572,0.476229362,0.147924081,-0.334036587,0.094389589,0.395721282,-0.00159908,-0.312502503,161.9374782,159.6657801,157.8078768,158.9779976,157.9353254,158.9490609,776.3836286,980.7806377,1238.39747,1742.381643,3490.336027,2674.841568
EC AGM (NH),2/23/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169178427,16.60617938,0.132378102,0.213540162,-0.210932284,0.09485561,9.242639735,0.032566075,0.561104728,0.476221146,0.147542,-0.333985367,0.094614195,0.396446327,-0.001620638,-0.312975261,161.9979433,159.715948,157.8047598,159.0185847,157.9164927,158.9063576,779.0871984,983.1090147,1240.514182,1745.523079,3496.232679,2678.815028
EC AGM (NH),2/24/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169223612,16.61611828,0.132480603,0.213637766,-0.210780642,0.094983467,9.253075647,0.03274817,0.560872738,0.476215605,0.147152216,-0.333937235,0.094836568,0.397156722,-0.001643308,-0.313437793,162.0582342,159.7677139,157.8030061,159.0622406,157.8993248,158.8647281,781.7682812,985.4129605,1242.576972,1748.589163,3502.000524,2682.708329
EC AGM (NH),2/25/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.169268804,16.62546232,0.132577911,0.21373286,-0.210637308,0.095108455,9.263291701,0.032932189,0.560637412,0.476212782,0.146752709,-0.333892214,0.095056295,0.397851464,-0.001667405,-0.313890042,162.1177395,159.8211396,157.8028018,159.1095312,157.884197,158.8244287,784.4209278,987.6919613,1244.58097,1751.573151,3507.626326,2686.530573
EC AGM (NH),2/26/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169314034,16.63380118,0.132666337,0.213824334,-0.210505885,0.095230371,9.273272342,0.033118544,0.560397547,0.476212709,0.146341454,-0.333850313,0.095272966,0.3985296,-0.001693249,-0.314332001,162.1758351,159.8762804,157.8043302,159.1610202,157.8714849,158.7857165,787.0391683,989.9456116,1246.521461,1754.468521,3513.097189,2690.291453
EC AGM (NH),2/27/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169359331,16.64071663,0.13274212,0.213911059,-0.210390026,0.095349019,9.283002658,0.033307649,0.560151922,0.476215405,0.145916419,-0.333811526,0.095486169,0.399190227,-0.001721159,-0.31476371,162.2318842,159.9331854,157.8077723,159.2172686,157.8615642,158.7488488,789.6170115,992.1736142,1248.393889,1757.268971,3518.400557,2694.001255
EC AGM (NH),2/28/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.169404729,16.64578249,0.132801427,0.213991891,-0.210293443,0.095464213,9.292468378,0.033499918,0.559899302,0.476220876,0.145475565,-0.333775835,0.095695499,0.399832489,-0.001751456,-0.315185259,162.2852374,159.9918969,157.8133064,159.2788349,157.8548105,158.7140832,792.1484455,994.3757805,1250.193853,1759.96842,3523.524211,2697.670862
EC AGM (NH),3/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16945026,16.64856468,0.132840353,0.214065669,-0.210219899,0.095575776,9.30165587,0.033695769,0.559638434,0.476229117,0.145016846,-0.333743203,0.095900548,0.400455584,-0.001784463,-0.315596784,162.3352327,160.0524509,157.8211081,159.3462751,157.8515997,158.6816778,794.6274372,996.55203,1251.91711,1762.561008,3528.456275,2701.311745
EC AGM (NH),3/2/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169495957,16.64862117,0.13285492,0.214131213,-0.210173214,0.095683537,9.310552142,0.033895619,0.559368053,0.476240112,0.14453821,-0.333713582,0.096100913,0.401058756,-0.001820503,-0.315998475,162.3811956,160.114877,157.8313506,159.4201424,157.8523079,158.6518911,797.0479326,998.7023906,1253.559572,1765.041093,3533.185208,2704.935972
EC AGM (NH),3/3/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169541854,16.64550202,0.13284108,0.214187328,-0.210157264,0.095787335,9.319144846,0.034099888,0.559086874,0.47625383,0.144037598,-0.333686908,0.096296192,0.4016413,-0.001859903,-0.316390565,162.4224388,160.1791981,157.8442045,159.5009878,157.8573111,158.624982,799.4038568,1000.826999,1255.117311,1767.403257,3537.69981,2708.556204
EC AGM (NH),3/4/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.169587987,16.63874935,0.132794712,0.214232799,-0.210175977,0.095887017,9.327422272,0.034308997,0.5587936,0.476270231,0.143512943,-0.333663103,0.096485984,0.402202561,-0.00190299,-0.31677334,162.4582623,160.2454309,157.8598378,159.5893595,157.8669857,158.6012099,801.6891139,1002.926099,1256.586552,1769.642299,3541.989221,2712.185692
EC AGM (NH),3/5/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169634391,16.62789736,0.132711622,0.214266397,-0.210233337,0.095982439,9.335373351,0.03452337,0.558486916,0.476289261,0.142962173,-0.333642073,0.096669891,0.402741933,-0.001950093,-0.317147134,162.4879538,160.3135855,157.8784159,159.6858032,157.8817078,158.5808342,803.8975868,1005.000044,1257.96368,1771.753241,3546.04292,2715.838285
EC AGM (NH),3/6/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169681102,16.61247233,0.132587545,0.214286874,-0.210333383,0.096073464,9.342987655,0.03474343,0.558165493,0.476310853,0.142383208,-0.333623711,0.096847516,0.403258861,-0.002001541,-0.317512328,162.5107881,160.3836655,157.9001015,159.7908622,157.9018541,158.5641153,806.0231376,1007.049295,1259.245234,1773.731325,3549.850724,2719.528422
EC AGM (NH),3/7/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169728158,16.59199261,0.132418144,0.214292966,-0.210480209,0.096159963,9.350255396,0.034969606,0.557827984,0.47633493,0.141773963,-0.333607895,0.097018465,0.403752837,-0.002057668,-0.317869354,162.5260273,160.4556682,157.925055,159.9050769,157.9278011,158.5513134,808.0596075,1009.074422,1260.427912,1775.572012,3553.40279,2723.271135
EC AGM (NH),3/8/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169775597,16.5659686,0.132199009,0.21428339,-0.210677963,0.096241819,9.357167429,0.035202324,0.557473029,0.476361401,0.141132343,-0.333594487,0.097182343,0.404223405,-0.002118805,-0.318218692,162.5329213,160.5295842,157.953434,160.0289855,157.9599255,158.5426895,810.0008165,1011.076103,1261.508568,1777.270985,3556.689615,2727.082052
EC AGM (NH),3/9/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169823458,16.5339028,0.131925661,0.214256847,-0.210930849,0.096318918,9.363715247,0.035442013,0.557099251,0.476390165,0.14045625,-0.333583337,0.09733876,0.404670158,-0.002185289,-0.31856087,162.5307069,160.6053979,157.9853937,160.1631235,157.9986042,158.5385048,811.8405638,1013.055125,1262.484212,1778.824147,3559.702033,2730.977391
EC AGM (NH),3/10/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169871779,16.49528979,0.131593545,0.214212022,-0.211243126,0.096391159,9.369890984,0.035689106,0.556705256,0.476421107,0.139743576,-0.333574278,0.097487327,0.405092738,-0.002257455,-0.318896467,162.5186086,160.6830869,158.0210865,160.3080239,158.0442141,158.5390209,813.5726276,1015.012381,1263.352011,1780.227621,3562.431219,2734.973966
EC AGM (NH),3/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169920602,16.44961619,0.131198036,0.21414758,-0.211619105,0.096458446,9.375687416,0.035944034,0.556289636,0.476454101,0.138992209,-0.33356713,0.097627656,0.405490838,-0.002335643,-0.319226108,162.495838,160.7626228,158.0606623,160.4642171,158.0971322,158.5445,815.1907648,1016.948875,1264.109289,1781.477752,3564.868687,2739.089182
EC AGM (NH),3/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169936885,16.39586768,0.130720759,0.214099386,-0.212189361,0.096487689,9.378142021,0.036182972,0.555904239,0.476554407,0.138197253,-0.333667726,0.097721092,0.405815317,-0.002438726,-0.319571056,162.4653605,160.8506991,158.117506,160.6409069,158.1725619,158.5712486,816.5306578,1018.691684,1264.52337,1782.111669,3566.984336,2743.400032
EC AGM (NH),3/13/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.169927563,16.33361777,0.130159793,0.214058319,-0.212932025,0.096485685,9.377864677,0.036411409,0.555536525,0.47670825,0.137357161,-0.333853767,0.097775224,0.40607615,-0.002563185,-0.319927748,162.425578,160.9458724,158.1890044,160.8368113,158.2677916,158.6161872,817.6189497,1020.278283,1264.639841,1782.221872,3568.774931,2747.912817
EC AGM (NH),3/14/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169899288,16.26242783,0.129513031,0.214015558,-0.213826353,0.09645896,9.375440764,0.036634632,0.555174395,0.476902398,0.136470352,-0.334103842,0.097797317,0.406282946,-0.002705657,-0.32029284,162.3749118,161.0467501,158.2726547,161.0507193,158.3802361,158.6763727,818.4809184,1021.744778,1264.502488,1781.897175,3570.237392,2752.634936
EC AGM (NH),3/15/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169857641,16.19279625,0.128876545,0.213992639,-0.21475518,0.096420421,9.371940483,0.036846101,0.554839085,0.47712205,0.135592508,-0.334395699,0.097806269,0.406477206,-0.002853992,-0.320668346,162.3283999,161.1497579,158.3605551,161.2651054,158.4967012,158.741686,819.3092385,1023.148362,1264.303912,1781.43146,3571.77185,2757.356867
EC AGM (NH),3/16/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169808568,16.12628779,0.128266066,0.213986908,-0.215681954,0.096377279,9.367994543,0.03704854,0.55452546,0.477354672,0.134732598,-0.334709383,0.097810911,0.406673781,-0.003003489,-0.321052321,162.2875762,161.2531913,158.4494028,161.4758669,158.6128659,158.8081034,820.15771,1024.526555,1264.11219,1780.944824,3573.450169,2762.047824
EC AGM (NH),3/17/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169757728,16.06453161,0.127697826,0.213996216,-0.21657057,0.096336523,9.364212718,0.037244388,0.554229054,0.477588258,0.133899962,-0.335025809,0.097819836,0.40688738,-0.003149543,-0.321443082,162.2541096,161.3553808,158.5359658,161.6788576,158.7244607,158.8716871,821.0799475,1025.915665,1263.994652,1780.55514,3575.347183,2766.676595
EC AGM (NH),3/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169710495,16.00922124,0.127188553,0.214018927,-0.21738537,0.096304913,9.361183846,0.037435798,0.553946068,0.47781133,0.133104309,-0.335326772,0.097841396,0.407132573,-0.003287647,-0.321839205,162.2298046,161.4546922,158.6170842,161.8698879,158.8272669,158.928585,822.1293801,1027.350782,1264.01788,1780.378054,3577.540693,2771.211535
EC AGM (NH),3/19/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169671955,15.96211463,0.126755478,0.214053913,-0.218091141,0.096288987,9.359475829,0.037624635,0.553673371,0.478012942,0.132355719,-0.335594938,0.097883702,0.40742379,-0.003413391,-0.322239525,162.216601,161.5495265,158.6896693,162.0447252,158.9171173,158.9750308,823.3592508,1028.865786,1264.247708,1780.526981,3580.111474,2775.620574
EC AGM (NH),3/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.169647594,15.91521932,0.126328266,0.214072949,-0.218742823,0.096287205,9.359034642,0.03782387,0.553377843,0.478186525,0.131608318,-0.335817663,0.097942408,0.407735957,-0.00353119,-0.322631021,162.2017833,161.6414769,158.7565813,162.2158441,159.0006137,159.0146004,824.656859,1030.455377,1264.576175,1780.872808,3582.691663,2780.004331
EC AGM (NH),3/21/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169621651,15.86785895,0.125895556,0.214010964,-0.219245683,0.096306571,9.360257601,0.038035768,0.552971631,0.478232154,0.130869936,-0.335895503,0.098029194,0.408143664,-0.003637232,-0.323005197,162.1789523,161.7217226,158.8088172,162.3729261,159.0685437,159.0386655,826.2889024,1032.429267,1265.38705,1781.895256,3585.403212,2784.524083
EC AGM (NH),3/22/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169602737,15.82025382,0.125461917,0.213875522,-0.219599133,0.096350939,9.363537935,0.038263762,0.552464459,0.478160115,0.130139388,-0.335832101,0.098147789,0.408639244,-0.003729325,-0.323360506,162.1488346,161.7910175,158.8461211,162.5167236,159.120439,159.0464399,828.2252708,1034.750961,1266.637444,1783.568367,3588.224249,2789.136731
EC AGM (NH),3/23/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169599008,15.77261371,0.125031692,0.213673994,-0.219803005,0.096423906,9.369243591,0.038511072,0.551865822,0.477980479,0.12941553,-0.335631283,0.09830165,0.409215188,-0.003805427,-0.323695531,162.112139,161.8501062,158.8682887,162.6479856,159.1558969,159.0372197,830.4365894,1037.384905,1268.2855,1785.865809,3591.133729,2793.801121
EC AGM (NH),3/24/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169618165,15.72513785,0.124608989,0.213413559,-0.219857548,0.096528807,9.377717231,0.038780701,0.551184982,0.477703101,0.128697257,-0.335297057,0.098493965,0.40986415,-0.003863642,-0.324008982,162.0695565,161.8997232,158.8751675,162.7674575,159.1745799,159.0103834,832.8942188,1040.296492,1270.290392,1788.760872,3594.111427,2798.478038
EC AGM (NH),3/25/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169667454,15.67801495,0.124197691,0.213101204,-0.219763428,0.096668717,9.389276235,0.039075436,0.550430974,0.477337621,0.127983503,-0.334833615,0.098727646,0.410578942,-0.003902221,-0.324299696,162.02176,161.9405934,158.8666569,162.875881,159.1762162,158.9653915,835.5702546,1043.452065,1272.612327,1792.226472,3597.137945,2803.130214
EC AGM (NH),3/26/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169753667,15.63142318,0.12380145,0.212743723,-0.219521733,0.096846451,9.404212698,0.039397848,0.549612599,0.476893462,0.127273242,-0.33424533,0.099005337,0.411352537,-0.003919563,-0.324566639,161.9694046,161.9734319,158.8427081,162.9739943,159.1605992,158.9017867,838.4375278,1046.818907,1275.212543,1796.235149,3600.194709,2807.722324
EC AGM (NH),3/27/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169883138,15.58553021,0.123423689,0.212347718,-0.219133964,0.097064562,9.422793432,0.039750293,0.548738431,0.476379833,0.126565489,-0.333536758,0.099329408,0.41217807,-0.003914215,-0.324808901,161.9131277,161.9989441,158.8033239,163.0625318,159.1275878,158.8191939,841.4696048,1050.365253,1278.053309,1800.759069,3603.263967,2812.220985
EC AGM (NH),3/28/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170061752,15.54049312,0.123067603,0.211919597,-0.218602045,0.097325344,9.445259964,0.040134908,0.547816809,0.475805727,0.125859297,-0.332712637,0.099701958,0.413048833,-0.00388487,-0.325025703,161.8535484,162.0178255,158.7485592,163.1422244,159.0771063,158.7173205,844.6407869,1054.06028,1281.097927,1805.770019,3606.328794,2816.594758
EC AGM (NH),3/29/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.170294933,15.49645851,0.122736156,0.211465577,-0.217928315,0.097630829,9.471828541,0.040553619,0.546855847,0.475179921,0.125153759,-0.331777887,0.100124815,0.41395828,-0.003830369,-0.325216391,161.7912682,162.0307619,158.6785205,163.2137994,159.0091444,158.5959556,847.9261111,1057.874112,1284.310728,1811.239413,3609.373088,2820.814148
EC AGM (NH),3/30/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170587656,15.45356243,0.122432084,0.210991683,-0.217115533,0.09798279,9.502690121,0.04100813,0.545863423,0.474510977,0.124448008,-0.330737613,0.100599535,0.414900027,-0.003749699,-0.325380438,161.7268707,162.0384294,158.5933662,163.2779805,158.9237573,158.4549708,851.3013495,1061.77782,1287.657077,1817.138288,3612.381569,2824.851604
EC AGM (NH),3/31/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170944436,15.41193038,0.122157893,0.210503746,-0.216166875,0.098382739,9.538010383,0.041499934,0.544847188,0.473807242,0.123741218,-0.329597101,0.1011274,0.415867847,-0.003641997,-0.325517447,161.6609214,162.0414943,158.4933063,163.3354877,158.8210657,158.2943199,854.7430093,1065.74342,1291.103371,1823.437306,3615.339784,2828.681517
EC AGM (NH),4/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171369337,15.37167735,0.12191586,0.210007405,-0.215085936,0.098831927,9.57792972,0.042030306,0.543814561,0.473076845,0.1230326,-0.328361817,0.101709423,0.416855676,-0.003506545,-0.325627147,161.5939681,162.0406131,158.3786029,163.3870373,158.7012554,158.1140389,858.2283332,1069.743876,1294.617036,1830.106753,3618.234103,2832.280221
EC AGM (NH),4/2/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.171865967,15.3329078,0.121708033,0.209508107,-0.213876729,0.099331345,9.622563242,0.042600305,0.542772732,0.472327703,0.122321406,-0.327037414,0.102346343,0.417857608,-0.003342773,-0.325709392,161.5265406,162.0364326,158.2495697,163.4333423,158.564578,157.914246,861.7352991,1073.753096,1298.166532,1837.116541,3621.051721,2835.625995
