index,Year,PastureID,on_date,off_date,on_wt_raw,on_wt,off_wt_raw,off_wt,on_ct,period_days,adg,outlier_adg_upr,outlier_adg_lwr,outlier_adg,outlier_on_wt_upr,outlier_on_wt_lwr,outlier_on_wt,outlier_off_wt_upr,outlier_off_wt_lwr,outlier_off_wt,num_animals,area_ha,on_ct_ha,on_au,on_au_ha,CP,DOM,Biomass_kg_ha,forage_kg_au,forage_kg_100kg,period
185,2015,23E,2015-05-15,2015-06-11,660.4137931034483,614.1848275862069,760.5172413793103,694.3522413793104,30.0,27.0,2.969163473818646,5.241475699180083,0.5306304736594223,0.0,760.4798033054838,473.3201966945163,0.0,841.8672369442138,547.7796297224529,0.0,29,119.77,0.2504800868330968,18.425544827586204,0.15384106894536365,11.843320512820513,65.50048589743591,935.3509884615382,1519.9955949242108,1340.4066694721612,0
186,2015,23E,2015-06-11,2015-07-09,760.5172413793103,694.3522413793104,832.3448275862069,759.9308275862069,30.0,28.0,2.3420923645320197,4.314485420716606,0.22660267452149044,0.0,841.8672369442138,547.7796297224529,0.0,913.241922221749,603.5554111115842,0.0,29,119.77,0.2504800868330968,20.830567241379313,0.17392140971344505,12.254651851851852,65.43753456790124,1005.331591851852,1445.0946457774348,1274.3553387173906,1
187,2015,23E,2015-07-09,2015-08-06,830.6666666666666,758.3986666666666,928.8666666666667,845.2686666666667,30.0,28.0,3.1024999999999996,4.4496664880207515,1.755333511979249,0.0,913.241922221749,603.5554111115842,0.0,1002.9984074303517,687.5389259029815,0.0,30,119.77,0.2504800868330968,22.751959999999997,0.18996376388077146,9.239254320987653,62.686598765432095,965.9338711111109,1271.2080601295204,1121.0136185752156,2
188,2015,23E,2015-08-06,2015-09-03,928.8666666666667,845.2686666666667,966.4,897.7855999999999,30.0,28.0,1.875604761904762,4.2454761467223125,-0.49426662291278817,0.0,1002.9984074303517,687.5389259029815,0.0,1073.7309574193046,721.8402425806952,0.0,30,119.77,0.2504800868330968,25.358060000000002,0.21172296902396262,8.472167901234567,62.144006172839504,928.7873014814814,1096.701158314526,967.124873211184,3
189,2015,23E,2015-09-03,2015-10-02,966.4,897.7855999999999,959.6,892.428,30.0,29.0,-0.18474482758620708,2.035201427596331,-2.404691082768745,0.0,1073.7309574193046,721.8402425806952,0.0,1066.0764326527558,718.7795673472444,0.0,30,119.77,0.2504800868330968,26.933567999999998,0.22487741504550388,6.863483333333334,61.541590476190486,879.2236657142856,977.4477191677686,861.9613413407005,4
190,2015,23W,2015-05-15,2015-06-11,664.9333333333333,618.388,786.6666666666666,718.2266666666667,15.0,27.0,3.6977283950617283,6.096852702774141,1.298604087349315,0.0,758.9341799450375,477.84182005496257,0.0,874.8967369946381,561.5565963386957,0.0,15,126.48,0.11859582542694497,9.275820000000001,0.07333823529411765,11.168346153846151,64.14168435897437,1613.2078269230772,5499.204543351175,4849.468295378228,0
191,2015,23W,2015-06-11,2015-07-09,786.6666666666666,718.2266666666667,855.7333333333333,781.2845333333333,15.0,28.0,2.2520666666666664,4.569147766777278,-0.0650144334439462,0.0,874.8967369946381,561.5565963386957,0.0,931.2180847890176,631.3509818776491,0.0,15,126.48,0.11859582542694497,10.7734,0.0851786843769766,11.42981728395062,64.32718271604938,1918.4365703703702,5630.623977120603,4965.360398033682,1
192,2015,23W,2015-07-09,2015-08-06,855.7333333333333,781.2845333333333,948.2666666666667,862.9226666666667,15.0,28.0,2.9156476190476193,5.495250437142951,0.3360448009522882,0.0,931.2180847890176,631.3509818776491,0.0,1023.0528229770879,702.7925103562451,0.0,15,126.48,0.11859582542694497,11.719268,0.09265708412397217,9.491916049382713,63.007627160493804,1741.5526962962963,4698.919442484709,4143.737640458731,2
193,2015,23W,2015-08-06,2015-09-03,948.2666666666667,862.9226666666667,988.4,918.2235999999999,15.0,28.0,1.975033333333333,3.8041743397302694,0.14589232693639698,0.0,1023.0528229770879,702.7925103562451,0.0,1077.2703845003027,759.1768154996973,0.0,15,126.48,0.11859582542694497,12.943840000000002,0.10233902593295384,8.6737975308642,61.60054567901237,1461.3352,3569.8385505383253,3148.058729945855,3
194,2015,23W,2015-09-03,2015-10-02,988.4,918.2235999999999,994.6666666666666,925.0400000000001,15.0,29.0,0.23504827586206864,2.8345048856322355,-2.364408333908098,0.0,1077.2703845003027,759.1768154996973,0.0,1097.8227446741798,752.2572553258199,0.0,15,126.48,0.11859582542694497,13.773354,0.10889748576850095,7.385633333333334,61.61459642857144,1340.9563035714284,3078.4831580549344,2714.7574444913475,4
195,2016,15E,2016-05-13,2016-06-09,644.7272727272727,599.5963636363635,781.7272727272727,713.717,22.0,27.0,4.226690235690236,7.463042321919136,0.9903381494613345,0.0,782.8650578405969,416.32766943213085,0.0,908.1541835140005,519.2798164859994,0.0,22,132.26,0.16633902918493876,13.19112,0.09973627703009225,11.672317948717945,65.99596666666667,1246.9750307692307,3125.6807149343354,2756.3785651282765,0
196,2016,15E,2016-06-09,2016-07-07,781.7272727272727,713.717,866.2727272727273,790.907,22.0,28.0,2.756785714285714,4.358967354658102,1.154604073913326,0.0,908.1541835140005,519.2798164859994,0.0,993.7043304283299,588.1096695716701,0.0,22,132.26,0.16633902918493876,15.701773999999999,0.11871899289278694,9.787869135802467,64.62426049382717,1244.1840592592594,2620.0189812569847,2310.461246300933,1
197,2016,15E,2016-07-07,2016-08-04,866.2727272727273,790.907,920.3636363636364,837.5309090909091,22.0,28.0,1.6651396103896103,3.528843430528663,-0.19856420974944264,0.0,993.7043304283299,588.1096695716701,0.0,1038.9395910379303,636.1222271438878,0.0,22,132.26,0.16633902918493876,17.399954,0.13155870255557237,7.760000000000001,62.86829135802469,1016.7824418518517,1932.1839264535681,1703.8945575328507,2
198,2016,15E,2016-08-04,2016-08-30,920.3636363636364,837.5309090909091,961.8181818181819,875.2545454545453,22.0,26.0,1.4509090909090907,3.432767722689782,-0.5309495408716005,0.0,1038.9395910379303,636.1222271438878,0.0,1104.4934921693416,646.0155987397495,0.0,22,132.26,0.16633902918493876,18.42568,0.13931407833056103,7.043709333333332,60.40338266666669,844.5516364000001,1515.5532852826057,1336.4892229405052,3
199,2016,15E,2016-08-30,2016-09-30,961.8181818181819,875.2545454545453,938.4545454545455,872.7627272727273,22.0,31.0,-0.08038123167155417,2.1937851106770125,-2.3545475740201205,0.0,1104.4934921693416,646.0155987397495,0.0,1093.933622512808,651.5918320326468,0.0,22,132.26,0.16633902918493876,19.255599999999998,0.14558899138061393,6.794035555555556,60.99048111111113,737.2437123333335,1265.9674769055066,1116.392215244279,4
200,2016,23E,2016-05-13,2016-06-09,640.1666666666666,595.355,774.9333333333333,707.5141333333333,30.0,27.0,4.154041975308642,6.4864854952506175,1.8215984553666664,0.0,752.0720135065551,438.63798649344477,0.0,881.5644999100507,533.4637667566162,0.0,30,119.77,0.2504800868330968,17.86065,0.14912457209651833,11.104933333333333,65.92078461538462,986.2650273076924,1653.424739870082,1458.0710340168039,0
201,2016,23E,2016-06-09,2016-07-07,774.9333333333333,707.5141333333333,841.2666666666667,768.0764666666668,30.0,28.0,2.1629404761904762,3.8270618137409502,0.4988191386400007,0.0,881.5644999100507,533.4637667566162,0.0,953.7747507856402,582.3781825476931,0.0,30,119.77,0.2504800868330968,21.225424,0.17721820155297655,9.47257037037037,64.5405,954.5161492592592,1346.5266841875748,1187.4332755531798,1
202,2016,23E,2016-07-07,2016-08-04,842.3448275862069,769.0608275862069,887.1724137931035,807.3268965517241,30.0,28.0,1.366645320197044,3.13414286292143,-0.40085222252734165,0.0,957.3278038601409,580.7938513122729,0.0,1000.5352902974231,614.1185028060248,0.0,29,119.77,0.2504800868330968,23.071824827586205,0.19263442287372637,7.711817283950617,63.437255555555566,782.4649899999997,1015.4791889309845,895.4993567735581,2
203,2016,23E,2016-08-04,2016-08-30,887.1724137931035,807.3268965517241,918.6206896551724,835.944827586207,30.0,26.0,1.1006896551724137,3.2741857512318058,-1.0458277265404474,0.0,998.5125623745703,611.6214376254295,0.0,1041.1066925167459,629.7746408165872,0.0,29,119.77,0.2504800868330968,24.219806896551724,0.2022193111509704,6.376128,61.37981466666668,689.0010636000001,851.7992911735494,751.1583946383836,3
204,2016,23E,2016-08-30,2016-09-30,918.0666666666667,835.4406666666667,913.3333333333334,849.4,30.0,31.0,0.4503010752688174,2.8663962043171636,-1.9657940537795286,0.0,1041.1066925167459,629.7746408165872,0.0,1038.2028745397768,660.5971254602229,0.0,30,119.77,0.2504800868330968,25.06322,0.20926125073056695,6.5165066666666664,61.54528111111112,619.5015376666666,740.1054130947326,652.6612545045524,4
205,2016,23W,2016-05-13,2016-06-09,646.9333333333333,601.6479999999999,787.7333333333333,719.2005333333333,15.0,27.0,4.353797530864198,6.5159839193609965,2.1916111423674,0.0,782.0526591416086,421.24334085839143,0.0,892.1684117322677,546.2326549343987,0.0,15,126.48,0.11859582542694497,9.024719999999999,0.07135294117647058,10.057015384615385,65.33436282051281,1500.7576807692308,5258.2194091255005,4636.955784000952,0
206,2016,23W,2016-06-09,2016-07-07,787.7333333333333,719.2005333333333,877.8666666666667,801.4922666666666,15.0,28.0,2.9389904761904755,4.203590437655144,1.6743905147258074,0.0,892.1684117322677,546.2326549343987,0.0,967.8734062001402,635.1111271331933,0.0,15,126.48,0.11859582542694497,10.788008,0.0852941808981657,8.583224691358026,63.96202345679012,1344.1706074074075,3939.8074793995543,3474.315477925304,1
207,2016,23W,2016-07-07,2016-08-04,877.8666666666667,801.4922666666666,933.8666666666667,849.8186666666667,15.0,28.0,1.7259428571428574,3.7108255480093613,-0.2589398337236466,0.0,967.8734062001402,635.1111271331933,0.0,1023.9828450731347,675.6544882601986,0.0,15,126.48,0.11859582542694497,12.022383999999999,0.09505363693864641,7.413567901234568,61.73875925925924,1047.1264907407406,2754.041098439562,2428.6485228484435,2
208,2016,23W,2016-08-04,2016-08-30,933.8666666666667,849.8186666666667,978.4,890.3439999999999,15.0,26.0,1.5586666666666666,3.096665366276004,0.020667967057329095,0.0,1023.9828450731347,675.6544882601986,0.0,1052.17172617818,728.5162738218199,0.0,15,126.48,0.11859582542694497,12.74728,0.10078494623655913,6.759759999999999,61.14800666666667,872.6696976,2164.682649013123,1908.9233348551456,3
209,2016,23W,2016-08-30,2016-09-30,978.4,890.3439999999999,943.8666666666667,877.796,15.0,31.0,-0.4047741935483871,1.8932197247983809,-2.702768111895155,0.0,1052.17172617818,728.5162738218199,0.0,1020.5964541409345,734.9955458590654,0.0,15,126.48,0.11859582542694497,13.355159999999998,0.10559108159392787,6.5643466666666646,61.38667333333333,791.7085733333332,1874.4683769269707,1652.9981550853427,4
210,2017,15E,2017-05-11,2017-06-08,657.8666666666667,611.816,727.6,664.2988,23.0,28.0,1.8743857142857148,6.004596341243142,-2.255824912671711,0.0,752.1341266775099,471.49787332249,0.0,796.5705035395597,532.0270964604404,0.0,15,132.26,0.17389989414789053,14.071768,0.10639473763798579,10.729511111111108,66.27037654320986,784.9370259259259,1844.3981425959223,1626.480747545134,0
211,2017,15E,2017-06-08,2017-07-06,727.6,664.2988,895.7333333333333,817.8045333333333,23.0,28.0,5.482347619047618,9.40035878649174,0.1741536358685094,0.0,824.9341761469888,434.40686733127245,0.0,969.7415725366412,625.5472970285763,0.0,15,132.26,0.17389989414789053,15.278872400000001,0.11552149100257071,10.61171111111111,65.84866543209876,883.4886433333335,1911.9573242732667,1686.0577476409198,1
212,2017,15E,2017-07-06,2017-08-03,873.6521739130435,797.6444347826088,895.4782608695652,814.8852173913044,23.0,28.0,0.6157422360248447,3.425115470670882,-2.1936309986211917,0.0,969.7415725366412,625.5472970285763,0.0,969.5822552611089,660.1881795214999,0.0,23,132.26,0.17389989414789053,18.345822000000002,0.13871028277634964,9.652148148148147,63.99779629629631,820.4220425925926,1478.661181729773,1303.9559565164404,2
213,2017,15E,2017-08-03,2017-08-31,895.4782608695652,814.8852173913044,973.2173913043479,885.6278260869565,23.0,28.0,2.526521739130435,4.2837897071599125,0.7692537711009573,0.0,969.5822552611089,660.1881795214999,0.0,1038.514377329988,732.7412748439249,0.0,23,132.26,0.17389989414789053,18.74236,0.1417084530470286,8.751960493827161,62.97301728395065,774.2345374074074,1365.8933549123976,1204.511755709116,3
214,2017,15E,2017-08-31,2017-09-29,973.2173913043479,885.6278260869565,988.0869565217391,917.9327826086956,23.0,29.0,1.1139640179910042,3.9488436407144927,-1.7209156047324847,0.0,1038.514377329988,732.7412748439249,0.0,1089.8293285972134,746.036236620178,0.0,23,132.26,0.17389989414789053,20.369439999999997,0.15401058521094813,7.285442857142854,62.47059285714283,801.0273521428571,1300.2797032517128,1146.6504194078157,4
215,2017,23E,2017-05-11,2017-06-08,639.8666666666667,595.0759999999999,729.6333333333333,666.1552333333333,30.0,28.0,2.5385440476190473,4.977538164860107,0.0995499303779881,0.0,731.5998077608341,458.5521922391655,0.0,807.8009482807887,524.5095183858774,0.0,30,119.77,0.2504800868330968,17.852279999999997,0.14905468815229186,10.734128395061727,66.1233950617284,661.2800292592593,1109.1231638813292,978.079207003706,0
216,2017,23E,2017-06-08,2017-07-06,729.6333333333333,666.1552333333333,869.2,793.5795999999999,30.0,28.0,4.550870238095239,6.978419372002223,2.1233211041882534,0.0,807.8009482807887,524.5095183858774,0.0,943.749721173977,643.4094788260232,0.0,30,119.77,0.2504800868330968,19.984657,0.16685862068965518,10.56256049382716,65.47145925925925,736.0906007407407,1102.8657040588503,972.5610720117272,1
217,2017,23E,2017-07-06,2017-08-03,869.2,793.5795999999999,896.8,816.088,30.0,28.0,0.8038714285714285,2.644493748656002,-1.0367508915131447,0.0,943.749721173977,643.4094788260232,0.0,988.793603239573,643.3823967604269,0.0,30,119.77,0.2504800868330968,23.807388,0.1987758871169742,9.858076543209878,63.90504938271607,702.2424955555556,883.2088561404646,778.8568896257797,2
218,2017,23E,2017-08-03,2017-08-31,896.8,816.088,967.8666666666667,880.7586666666666,30.0,28.0,2.3096666666666668,4.207000276653641,0.41233305667969233,0.0,988.793603239573,643.3823967604269,0.0,1066.326295561884,695.1910377714493,0.0,30,119.77,0.2504800868330968,24.482639999999996,0.20441379310344826,9.149404938271603,62.8598271604938,683.8711311111113,836.3808536699657,737.5616601927987,3
219,2017,23E,2017-08-31,2017-09-29,967.3103448275862,880.2524137931034,965.3793103448276,896.8373793103448,30.0,29.0,0.5718953626634956,3.3362489299145373,-1.995398355201894,0.0,1066.326295561884,695.1910377714493,0.0,1109.6311638767638,690.7708361232355,0.0,29,119.77,0.2504800868330968,26.4075724137931,0.22048570104193957,7.2733285714285705,62.44615952380953,686.3562764285715,778.2321860160181,686.2833129366952,4
220,2017,23W,2017-05-11,2017-06-08,636.4,591.8520000000001,720.6666666666666,657.9686666666668,15.0,28.0,2.3613095238095245,4.506296206473236,0.2163228411458138,0.0,740.7031412116146,443.0008587883856,0.0,808.4558840374455,507.481449295888,0.0,15,126.48,0.11859582542694497,8.877780000000001,0.07019117647058824,10.193291358024693,65.88487901234569,752.1097407407407,2678.790193294069,2362.2885837291037,0
221,2017,23W,2017-06-08,2017-07-06,720.6666666666666,657.9686666666668,842.1333333333333,768.8677333333333,15.0,28.0,3.9606809523809523,4.775654538853069,3.145707365908835,0.0,808.4558840374455,507.481449295888,0.0,911.7234986548631,626.0119680118031,0.0,15,126.48,0.11859582542694497,9.869530000000001,0.07803233712839976,10.618469135802467,65.85982345679011,860.1510051851853,2755.751771761731,2430.1570784903024,1
222,2017,23W,2017-07-06,2017-08-03,842.1333333333333,768.8677333333333,901.3333333333334,820.2133333333334,15.0,28.0,1.8337714285714284,2.878126764827891,0.7894160923149651,0.0,911.7234986548631,626.0119680118031,0.0,970.2628451619295,670.1638215047373,0.0,15,126.48,0.11859582542694497,11.533015999999998,0.09118450347881087,9.843444444444442,63.973646913580254,845.8665551851852,2319.1072027434593,2045.1024806642663,2
223,2017,23W,2017-08-03,2017-08-31,901.3333333333334,820.2133333333334,979.7333333333333,891.5573333333334,15.0,28.0,2.548,3.7970442060117136,1.2989557939882865,0.0,970.2628451619295,670.1638215047373,0.0,1037.611300619402,745.5033660472648,0.0,15,126.48,0.11859582542694497,12.3032,0.09727387729285263,9.271288888888884,62.95192962962962,865.8102988888888,2225.1870774161735,1962.2791074869035,3
224,2017,23W,2017-08-31,2017-09-29,979.7333333333333,891.5573333333334,1010.6666666666666,938.9093333333333,15.0,29.0,1.6328275862068962,3.7888804842596375,-0.5232253118458454,0.0,1037.611300619402,745.5033660472648,0.0,1114.3375400944713,763.4811265721954,0.0,15,126.48,0.11859582542694497,13.373360000000002,0.1057349778621126,7.881619047619047,62.136500000000005,984.0718757142859,2326.741575048134,2051.834844618867,4
225,2018,15E,2018-05-10,2018-06-07,639.9230769230769,595.1284615384616,741.3076923076923,676.8139230769231,26.0,28.0,2.917337912087912,6.083903292588914,-0.24922746841308951,0.0,753.3919055609083,436.86501751601475,0.0,840.597455572057,513.0303905817892,0.0,26,132.26,0.19658248903674583,15.47334,0.11699183426584002,11.803649382716046,65.93483086419754,945.5215055555554,2020.4861123192818,1781.76375614015,0
226,2018,15E,2018-06-07,2018-07-05,741.3076923076923,676.8139230769231,804.4615384615385,734.4733846153847,26.0,28.0,2.059266483516484,4.156333843000182,-0.0378008759672146,0.0,840.597455572057,513.0303905817892,0.0,894.8080546157792,574.1387146149902,0.0,26,132.26,0.19658248903674583,17.597161999999997,0.13304976561318613,8.937693827160494,63.8486975308642,862.1790314814816,1620.03109796541,1428.6228826692209,1
227,2018,15E,2018-07-05,2018-08-02,804.4615384615385,734.4733846153847,841.2307692307693,765.52,26.0,28.0,1.1088076923076922,3.034717889307381,-0.8171025046919966,0.0,894.8080546157792,574.1387146149902,0.0,927.3430295600722,603.6969704399278,0.0,26,132.26,0.19658248903674583,19.096308,0.14438460607893544,7.340750617283951,60.55575308641977,732.1052274074076,1267.6303369335021,1117.8586067781537,2
228,2018,15E,2018-08-02,2018-08-31,844.25,768.2674999999999,864.1666666666666,786.3916666666668,26.0,29.0,0.6249712643678164,1.9264028418453307,-0.6764603131096981,0.0,929.8552070563819,606.6797929436179,0.0,947.7032357010909,625.0800976322425,0.0,24,132.26,0.19658248903674583,19.974954999999998,0.1510279373960381,6.736150000000002,58.72499285714286,577.1575421428572,955.3820837620698,842.5027817483523,3
229,2018,15E,2018-08-31,2018-09-28,864.1666666666666,786.3916666666668,869.5833333333334,808.7125,26.0,28.0,0.7971726190476184,3.2172429341477176,-1.6870241178762706,0.0,947.1240586265773,617.3759413734231,0.0,992.0841280199206,616.9589489031562,0.0,24,132.26,0.19658248903674583,20.446183333333334,0.15459083119108827,6.568377777777778,57.632192592592574,506.9295503703703,819.7923940000029,722.9331428127883,4
230,2018,23E,2018-05-10,2018-06-07,644.0571428571428,598.9731428571429,757.3714285714286,691.4801142857143,35.0,28.0,3.303820408163266,5.506604116458085,1.1010366998684478,0.0,776.4501992358206,421.49608647846514,0.0,865.186791730928,517.7734368405008,0.0,35,119.77,0.29222676797194624,20.96406,0.1750359856391417,11.884434567901236,66.29903333333334,816.2708111111112,1165.861420053866,1028.113784236596,0
231,2018,23E,2018-06-07,2018-07-05,757.3714285714286,691.4801142857143,813.5428571428571,742.7646285714285,35.0,28.0,1.8315897959183673,3.1831935555368864,0.4799860362998487,0.0,865.186791730928,517.7734368405008,0.0,920.2824865834128,565.2467705594441,0.0,35,119.77,0.29222676797194624,24.201804000000003,0.20206899891458632,9.204064197530865,63.77670987654321,771.3768092592592,954.3482837579118,841.5911261980988,1
232,2018,23E,2018-07-05,2018-08-02,813.5428571428571,742.7646285714285,865.5428571428571,787.644,35.0,28.0,1.6028346938775515,3.2933056230768205,-0.08763623532171727,0.0,920.2824865834128,565.2467705594441,0.0,962.7454108990087,612.5425891009909,0.0,35,119.77,0.29222676797194624,25.996761999999997,0.21705570677131167,7.658153086419754,60.890208641975306,647.4301774074074,745.6958711635433,657.5911946345511,2
233,2018,23E,2018-08-02,2018-08-31,865.5428571428571,787.644,877.5714285714286,798.59,35.0,29.0,0.3774482758620685,1.7409648860793383,-0.9860683343552011,0.0,962.7454108990087,612.5425891009909,0.0,987.390403429903,609.789596570097,0.0,35,119.77,0.29222676797194624,27.56754,0.23017066043249562,6.835807142857143,58.64427976190478,481.6487789285715,523.1431082740336,461.3332523860871,3
234,2018,23E,2018-08-31,2018-09-28,877.5714285714286,798.59,869.7714285714286,808.8874285714286,35.0,28.0,0.3677653061224492,3.0121430456094718,-2.2766124333645736,0.0,987.390403429903,609.789596570097,0.0,1012.0375301782385,605.7373269646188,0.0,35,119.77,0.29222676797194624,27.95065,0.23336937463471655,6.7540444444444425,57.75254074074073,396.382742962963,424.63020649496593,374.45974366364754,4
235,2018,23W,2018-05-10,2018-06-07,641.875,596.94375,766.0,699.358,16.0,28.0,3.6576517857142856,5.484426685347126,1.8308768860814462,0.0,761.1066640366361,432.78083596336376,0.0,870.2388224980206,528.4771775019796,0.0,16,126.48,0.1265022137887413,9.5511,0.07551470588235294,11.641,65.26137407407408,1015.7784133333334,3362.849664394678,2965.525777600428,0
236,2018,23W,2018-06-07,2018-07-05,766.0,699.358,810.375,739.872375,16.0,28.0,1.4469419642857146,3.5760285968806365,-0.6821446683092078,0.0,870.2388224980206,528.4771775019796,0.0,919.3549160413224,560.3898339586776,0.0,16,126.48,0.1265022137887413,11.189727999999999,0.08847033523086653,8.99125679012346,63.32832716049381,944.6178059259261,2669.306619729969,2353.9255034029507,1
237,2018,23W,2018-07-05,2018-08-02,810.375,739.872375,907.875,826.16625,16.0,28.0,3.0819241071428567,4.560032489022948,1.6038157252627654,0.0,919.3549160413224,560.3898339586776,0.0,1018.3444831717097,633.9880168282903,0.0,16,126.48,0.1265022137887413,11.837958,0.09359549335863378,7.5188,60.54402469135803,740.3760681481482,1977.5953990413252,1743.9406214362248,2
238,2018,23W,2018-08-02,2018-08-31,907.875,826.16625,926.5,843.115,16.0,29.0,0.5844396551724139,2.339508355109318,-1.1706290447644898,0.0,1018.3444831717097,633.9880168282903,0.0,1030.4017548974032,655.8282451025966,0.0,16,126.48,0.1265022137887413,13.21866,0.1045118595825427,6.884557142857143,59.862694047619065,574.566992142857,1374.406202410618,1212.0188021774864,3
239,2018,23W,2018-08-31,2018-09-28,923.7333333333333,840.5973333333333,949.6,883.128,16.0,28.0,1.518952380952381,4.2219509635096255,-1.5864152492239114,0.0,1030.4017548974032,655.8282451025966,0.0,1064.2468849014076,695.7781150985924,0.0,15,126.48,0.1265022137887413,13.449557333333333,0.10633742357157916,6.500118518518519,59.77084444444444,533.70771,1254.7504257537896,1106.500469356475,4
