"Year","Treatment","Herd","Allocation.number","Tag","Season.on.date","Season.off.date","Weight_Shrunk.on","Weight_Shrunk.off","Season.Days","Gain_shrunk","ADG_shrunk"
2016,"CARM","CARM","234",584,2016-05-13,2016-09-30,572.88,853.74,140,280.86,2.00614285714286
2016,"CARM","CARM","234",586,2016-05-13,2016-09-30,658.44,950.46,140,292.02,2.08585714285714
2016,"CARM","CARM","234",587,2016-05-13,2016-09-30,643.56,835.14,140,191.58,1.36842857142857
2016,"CARM","CARM","234",590,2016-05-13,2016-09-30,600.78,905.82,140,305.04,2.17885714285714
2016,"CARM","CARM","234",594,2016-05-13,2016-09-30,587.76,894.66,140,306.9,2.19214285714286
2016,"CARM","CARM","234",595,2016-05-13,2016-09-30,600.78,911.4,140,310.62,2.21871428571429
2016,"CARM","CARM","234",599,2016-05-13,2016-09-30,541.26,786.78,140,245.52,1.75371428571429
2016,"CARM","CARM","234",603,2016-05-13,2016-09-30,584.04,876.06,140,292.02,2.08585714285714
2016,"CARM","CARM","234",609,2016-05-13,2016-09-30,628.68,903.96,140,275.28,1.96628571428571
2016,"CARM","CARM","234",613,2016-05-13,2016-09-30,604.5,825.84,140,221.34,1.581
2016,"CARM","CARM","234",618,2016-05-13,2016-09-30,552.42,820.26,140,267.84,1.91314285714286
2016,"CARM","CARM","234",621,2016-05-13,2016-09-30,563.58,840.72,140,277.14,1.97957142857143
2016,"CARM","CARM","234",626,2016-05-13,2016-09-30,559.86,883.5,140,323.64,2.31171428571428
2016,"CARM","CARM","234",637,2016-05-13,2016-09-30,546.84,816.54,140,269.7,1.92642857142857
2016,"CARM","CARM","234",638,2016-05-13,2016-09-30,479.88,757.02,140,277.14,1.97957142857143
2016,"CARM","CARM","234",643,2016-05-13,2016-09-30,558,755.16,140,197.16,1.40828571428571
2016,"CARM","CARM","234",644,2016-05-13,2016-09-30,561.72,861.18,140,299.46,2.139
2016,"CARM","CARM","234",646,2016-05-13,2016-09-30,611.94,967.2,140,355.26,2.53757142857143
2016,"CARM","CARM","234",647,2016-05-13,2016-09-30,561.72,757.02,140,195.3,1.395
2016,"CARM","CARM","234",648,2016-05-13,2016-09-30,645.42,935.58,140,290.16,2.07257142857143
2016,"CARM","CARM","234",651,2016-05-13,2016-09-30,544.98,809.1,140,264.12,1.88657142857143
2016,"CARM","CARM","234",655,2016-05-13,2016-09-30,673.32,900.24,140,226.92,1.62085714285714
2016,"CARM","CARM","234",658,2016-05-13,2016-09-30,608.22,887.22,140,279,1.99285714285714
2016,"CARM","CARM","234",661,2016-05-13,2016-09-30,608.22,887.22,140,279,1.99285714285714
2016,"CARM","CARM","234",665,2016-05-13,2016-09-30,647.28,879.78,140,232.5,1.66071428571429
2016,"CARM","CARM","234",671,2016-05-13,2016-09-30,677.04,993.24,140,316.2,2.25857142857143
2016,"CARM","CARM","234",682,2016-05-13,2016-09-30,522.66,797.94,140,275.28,1.96628571428571
2016,"CARM","CARM","234",685,2016-05-13,2016-09-30,608.22,848.16,140,239.94,1.71385714285714
2016,"CARM","CARM","234",692,2016-05-13,2016-09-30,654.72,978.36,140,323.64,2.31171428571429
2016,"CARM","CARM","234",703,2016-05-13,2016-09-30,556.14,822.12,140,265.98,1.89985714285714
2016,"CARM","CARM","234",707,2016-05-13,2016-09-30,619.38,851.88,140,232.5,1.66071428571429
2016,"CARM","CARM","234",709,2016-05-13,2016-09-30,561.72,786.78,140,225.06,1.60757142857143
2016,"CARM","CARM","234",712,2016-05-13,2016-09-30,615.66,870.48,140,254.82,1.82014285714286
2016,"CARM","CARM","234",717,2016-05-13,2016-09-30,576.6,790.5,140,213.9,1.52785714285714
2016,"CARM","CARM","234",719,2016-05-13,2016-09-30,593.34,902.1,140,308.76,2.20542857142857
2016,"CARM","CARM","234",727,2016-05-13,2016-09-30,591.48,842.58,140,251.1,1.79357142857143
2016,"CARM","CARM","234",735,2016-05-13,2016-09-30,619.38,881.64,140,262.26,1.87328571428571
2016,"CARM","CARM","234",736,2016-05-13,2016-09-30,675.18,1024.86,140,349.68,2.49771428571429
2016,"CARM","CARM","234",744,2016-05-13,2016-09-30,530.1,823.98,140,293.88,2.09914285714286
2016,"CARM","CARM","234",746,2016-05-13,2016-09-30,643.56,905.82,140,262.26,1.87328571428571
2016,"CARM","CARM","234",755,2016-05-13,2016-09-30,587.76,848.16,140,260.4,1.86
2016,"CARM","CARM","234",758,2016-05-13,2016-09-30,621.24,924.42,140,303.18,2.16557142857143
2016,"CARM","CARM","234",762,2016-05-13,2016-09-30,531.96,805.38,140,273.42,1.953
2016,"CARM","CARM","234",764,2016-05-13,2016-09-30,634.26,898.38,140,264.12,1.88657142857143
2016,"CARM","CARM","234",769,2016-05-13,2016-09-30,546.84,770.04,140,223.2,1.59428571428571
2016,"CARM","CARM","234",770,2016-05-13,2016-09-30,677.04,982.08,140,305.04,2.17885714285714
2016,"CARM","CARM","234",778,2016-05-13,2016-09-30,615.66,851.88,140,236.22,1.68728571428571
2016,"CARM","CARM","234",782,2016-05-13,2016-09-30,673.32,969.06,140,295.74,2.11242857142857
2016,"CARM","CARM","234",783,2016-05-13,2016-09-30,680.76,1023,140,342.24,2.44457142857143
2016,"CARM","CARM","234",785,2016-05-13,2016-09-30,637.98,931.86,140,293.88,2.09914285714286
2016,"CARM","CARM","234",791,2016-05-13,2016-09-30,623.1,831.42,140,208.32,1.488
2016,"CARM","CARM","234",795,2016-05-13,2016-09-30,571.02,764.46,140,193.44,1.38171428571429
2016,"CARM","CARM","234",797,2016-05-13,2016-09-30,541.26,823.98,140,282.72,2.01942857142857
2016,"CARM","CARM","234",799,2016-05-13,2016-09-30,593.34,894.66,140,301.32,2.15228571428571
2016,"CARM","CARM","234",802,2016-05-13,2016-09-30,569.16,797.94,140,228.78,1.63414285714286
2016,"CARM","CARM","234",803,2016-05-13,2016-09-30,628.68,950.46,140,321.78,2.29842857142857
2016,"CARM","CARM","234",820,2016-05-13,2016-09-30,682.62,920.7,140,238.08,1.70057142857143
2016,"CARM","CARM","234",833,2016-05-13,2016-09-30,556.14,903.96,140,347.82,2.48442857142857
2016,"CARM","CARM","234",834,2016-05-13,2016-09-30,595.2,896.52,140,301.32,2.15228571428571
2016,"CARM","CARM","234",837,2016-05-13,2016-09-30,613.8,820.26,140,206.46,1.47471428571429
2016,"CARM","CARM","234",838,2016-05-13,2016-09-30,664.02,939.3,140,275.28,1.96628571428571
2016,"CARM","CARM","234",839,2016-05-13,2016-09-30,578.46,863.04,140,284.58,2.03271428571429
2016,"CARM","CARM","234",840,2016-05-13,2016-09-30,703.08,941.16,140,238.08,1.70057142857143
2016,"CARM","CARM","234",842,2016-05-13,2016-09-30,608.22,892.8,140,284.58,2.03271428571429
2016,"CARM","CARM","234",846,2016-05-13,2016-09-30,667.74,809.1,140,141.36,1.00971428571428
2016,"CARM","CARM","234",850,2016-05-13,2016-09-30,563.58,818.4,140,254.82,1.82014285714286
2016,"CARM","CARM","234",854,2016-05-13,2016-09-30,533.82,786.78,140,252.96,1.80685714285714
2016,"CARM","CARM","234",855,2016-05-13,2016-09-30,556.14,842.58,140,286.44,2.046
2016,"CARM","CARM","234",856,2016-05-13,2016-09-30,637.98,956.04,140,318.06,2.27185714285714
2016,"CARM","CARM","234",858,2016-05-13,2016-09-30,665.88,933.72,140,267.84,1.91314285714286
2016,"CARM","CARM","234",864,2016-05-13,2016-09-30,505.92,745.86,140,239.94,1.71385714285714
2016,"CARM","CARM","234",867,2016-05-13,2016-09-30,593.34,816.54,140,223.2,1.59428571428571
2016,"CARM","CARM","234",872,2016-05-13,2016-09-30,615.66,870.48,140,254.82,1.82014285714286
2016,"CARM","CARM","234",873,2016-05-13,2016-09-30,479.88,699.36,140,219.48,1.56771428571428
2016,"CARM","CARM","234",876,2016-05-13,2016-09-30,667.74,937.44,140,269.7,1.92642857142857
2016,"CARM","CARM","234",881,2016-05-13,2016-09-30,572.88,822.12,140,249.24,1.78028571428571
2016,"CARM","CARM","234",884,2016-05-13,2016-09-30,628.68,890.94,140,262.26,1.87328571428571
2016,"CARM","CARM","234",887,2016-05-13,2016-09-30,530.1,864.9,140,334.8,2.39142857142857
2016,"CARM","CARM","234",894,2016-05-13,2016-09-30,541.26,812.82,140,271.56,1.93971428571429
2016,"CARM","CARM","234",898,2016-05-13,2016-09-30,597.06,764.46,140,167.4,1.19571428571429
2016,"CARM","CARM","234",903,2016-05-13,2016-09-30,608.22,916.98,140,308.76,2.20542857142857
2016,"CARM","CARM","234",906,2016-05-13,2016-09-30,587.76,916.98,140,329.22,2.35157142857143
2016,"CARM","CARM","234",908,2016-05-13,2016-09-30,520.8,779.34,140,258.54,1.84671428571429
2016,"CARM","CARM","234",921,2016-05-13,2016-09-30,554.28,758.88,140,204.6,1.46142857142857
2016,"CARM","CARM","234",926,2016-05-13,2016-09-30,544.98,823.98,140,279,1.99285714285714
2016,"CARM","CARM","234",928,2016-05-13,2016-09-30,498.48,825.84,140,327.36,2.33828571428571
2016,"CARM","CARM","234",936,2016-05-13,2016-09-30,518.94,775.62,140,256.68,1.83342857142857
2016,"CARM","CARM","234",944,2016-05-13,2016-09-30,634.26,924.42,140,290.16,2.07257142857143
2016,"CARM","CARM","234",945,2016-05-13,2016-09-30,611.94,864.9,140,252.96,1.80685714285714
2016,"CARM","CARM","234",963,2016-05-13,2016-09-30,630.54,870.48,140,239.94,1.71385714285714
2016,"CARM","CARM","234",973,2016-05-13,2016-09-30,617.52,840.72,140,223.2,1.59428571428571
2016,"CARM","CARM","234",980,2016-05-13,2016-09-30,548.7,738.42,140,189.72,1.35514285714286
2016,"CARM","CARM","234",983,2016-05-13,2016-09-30,593.34,863.04,140,269.7,1.92642857142857
2016,"CARM","CARM","234",987,2016-05-13,2016-09-30,621.24,935.58,140,314.34,2.24528571428571
2016,"CARM","CARM","234",992,2016-05-13,2016-09-30,675.18,911.4,140,236.22,1.68728571428571
2016,"CARM","CARM","234",994,2016-05-13,2016-09-30,619.38,887.22,140,267.84,1.91314285714286
2016,"TRM","15E","22",9,2016-05-13,2016-09-30,656.58,887.22,140,230.64,1.64742857142857
2016,"TRM","15E","22",45,2016-05-13,2016-09-30,710.52,930,140,219.48,1.56771428571428
2016,"TRM","15E","22",56,2016-05-13,2016-09-30,643.56,872.34,140,228.78,1.63414285714286
2016,"TRM","15E","22",70,2016-05-13,2016-09-30,563.58,805.38,140,241.8,1.72714285714286
2016,"TRM","15E","22",72,2016-05-13,2016-09-30,617.52,861.18,140,243.66,1.74042857142857
2016,"TRM","15E","22",81,2016-05-13,2016-09-30,496.62,771.9,140,275.28,1.96628571428571
2016,"TRM","15E","22",288,2016-05-13,2016-09-30,699.36,1043.46,140,344.1,2.45785714285714
2016,"TRM","15E","22",298,2016-05-13,2016-09-30,500.34,775.62,140,275.28,1.96628571428571
2016,"TRM","15E","22",317,2016-05-13,2016-09-30,537.54,863.04,140,325.5,2.325
2016,"TRM","15E","22",493,2016-05-13,2016-09-30,664.02,939.3,140,275.28,1.96628571428571
2016,"TRM","15E","22",495,2016-05-13,2016-09-30,556.14,842.58,140,286.44,2.046
2016,"TRM","15E","22",501,2016-05-13,2016-09-30,543.12,829.56,140,286.44,2.046
2016,"TRM","15E","22",519,2016-05-13,2016-09-30,628.68,903.96,140,275.28,1.96628571428571
2016,"TRM","15E","22",571,2016-05-13,2016-09-30,567.3,829.56,140,262.26,1.87328571428571
2016,"TRM","15E","22",572,2016-05-13,2016-09-30,630.54,976.5,140,345.96,2.47114285714286
2016,"TRM","15E","22",573,2016-05-13,2016-09-30,578.46,792.36,140,213.9,1.52785714285714
2016,"TRM","15E","22",634,2016-05-13,2016-09-30,528.24,842.58,140,314.34,2.24528571428571
2016,"TRM","15E","22",786,2016-05-13,2016-09-30,584.04,786.78,140,202.74,1.44814285714286
2016,"TRM","15E","22",788,2016-05-13,2016-09-30,606.36,868.62,140,262.26,1.87328571428571
2016,"TRM","15E","22",967,2016-05-13,2016-09-30,682.62,1015.56,140,332.94,2.37814285714286
2016,"TRM","15E","22",982,2016-05-13,2016-09-30,608.22,859.32,140,251.1,1.79357142857143
2016,"TRM","15E","22",986,2016-05-13,2016-09-30,587.76,903.96,140,316.2,2.25857142857143
2016,"TRM","17N","24",177,2016-05-13,2016-09-30,680.76,985.8,140,305.04,2.17885714285714
2016,"TRM","17N","24",193,2016-05-13,2016-09-30,591.48,941.16,140,349.68,2.49771428571429
2016,"TRM","17N","24",196,2016-05-13,2016-09-30,693.78,1043.46,140,349.68,2.49771428571429
2016,"TRM","17N","24",218,2016-05-13,2016-09-30,531.96,896.52,140,364.56,2.604
2016,"TRM","17N","24",228,2016-05-13,2016-09-30,559.86,903.96,140,344.1,2.45785714285714
2016,"TRM","17N","24",327,2016-05-13,2016-09-30,602.64,965.34,140,362.7,2.59071428571429
2016,"TRM","17N","24",338,2016-05-13,2016-09-30,610.08,911.4,140,301.32,2.15228571428571
2016,"TRM","17N","24",374,2016-05-13,2016-09-30,615.66,987.66,140,372,2.65714285714286
2016,"TRM","17N","24",380,2016-05-13,2016-09-30,624.96,950.46,140,325.5,2.325
2016,"TRM","17N","24",400,2016-05-13,2016-09-30,513.36,786.78,140,273.42,1.953
2016,"TRM","17N","24",408,2016-05-13,2016-09-30,504.06,848.16,140,344.1,2.45785714285714
2016,"TRM","17N","24",411,2016-05-13,2016-09-30,628.68,970.92,140,342.24,2.44457142857143
2016,"TRM","17N","24",421,2016-05-13,2016-09-30,576.6,930,140,353.4,2.52428571428571
2016,"TRM","17N","24",432,2016-05-13,2016-09-30,552.42,844.44,140,292.02,2.08585714285714
2016,"TRM","17N","24",598,2016-05-13,2016-09-30,665.88,1041.6,140,375.72,2.68371428571429
2016,"TRM","17N","24",606,2016-05-13,2016-09-30,563.58,898.38,140,334.8,2.39142857142857
2016,"TRM","17N","24",691,2016-05-13,2016-09-30,641.7,952.32,140,310.62,2.21871428571429
2016,"TRM","17N","24",693,2016-05-13,2016-09-30,636.12,991.38,140,355.26,2.53757142857143
2016,"TRM","17N","24",722,2016-05-13,2016-09-30,587.76,967.2,140,379.44,2.71028571428571
2016,"TRM","17N","24",734,2016-05-13,2016-09-30,598.92,909.54,140,310.62,2.21871428571429
2016,"TRM","17N","24",843,2016-05-13,2016-09-30,580.32,941.16,140,360.84,2.57742857142857
2016,"TRM","17N","24",866,2016-05-13,2016-09-30,658.44,1060.2,140,401.76,2.86971428571428
2016,"TRM","17N","24",871,2016-05-13,2016-09-30,548.7,892.8,140,344.1,2.45785714285714
2016,"TRM","17N","24",910,2016-05-13,2016-09-30,528.24,905.82,140,377.58,2.697
2016,"TRM","19N","26",105,2016-05-13,2016-09-30,662.16,993.24,140,331.08,2.36485714285714
2016,"TRM","19N","26",109,2016-05-13,2016-09-30,569.16,905.82,140,336.66,2.40471428571429
2016,"TRM","19N","26",125,2016-05-13,2016-09-30,505.92,799.8,140,293.88,2.09914285714286
2016,"TRM","19N","26",148,2016-05-13,2016-09-30,606.36,931.86,140,325.5,2.325
2016,"TRM","19N","26",150,2016-05-13,2016-09-30,554.28,896.52,140,342.24,2.44457142857143
2016,"TRM","19N","26",151,2016-05-13,2016-09-30,619.38,889.08,140,269.7,1.92642857142857
2016,"TRM","19N","26",163,2016-05-13,2016-09-30,598.92,941.16,140,342.24,2.44457142857143
2016,"TRM","19N","26",187,2016-05-13,2016-09-30,667.74,944.88,140,277.14,1.97957142857143
2016,"TRM","19N","26",221,2016-05-13,2016-09-30,755.16,1060.2,140,305.04,2.17885714285714
2016,"TRM","19N","26",222,2016-05-13,2016-09-30,680.76,1045.32,140,364.56,2.604
2016,"TRM","19N","26",346,2016-05-13,2016-09-30,610.08,952.32,140,342.24,2.44457142857143
2016,"TRM","19N","26",347,2016-05-13,2016-09-30,559.86,861.18,140,301.32,2.15228571428571
2016,"TRM","19N","26",350,2016-05-13,2016-09-30,528.24,889.08,140,360.84,2.57742857142857
2016,"TRM","19N","26",390,2016-05-13,2016-09-30,649.14,1024.86,140,375.72,2.68371428571429
2016,"TRM","19N","26",393,2016-05-13,2016-09-30,544.98,876.06,140,331.08,2.36485714285714
2016,"TRM","19N","26",396,2016-05-13,2016-09-30,597.06,946.74,140,349.68,2.49771428571429
2016,"TRM","19N","26",625,2016-05-13,2016-09-30,517.08,820.26,140,303.18,2.16557142857143
2016,"TRM","19N","26",675,2016-05-13,2016-09-30,624.96,937.44,140,312.48,2.232
2016,"TRM","19N","26",730,2016-05-13,2016-09-30,576.6,850.02,140,273.42,1.953
2016,"TRM","19N","26",743,2016-05-13,2016-09-30,636.12,894.66,140,258.54,1.84671428571429
2016,"TRM","19N","26",747,2016-05-13,2016-09-30,587.76,918.84,140,331.08,2.36485714285714
2016,"TRM","19N","26",776,2016-05-13,2016-09-30,630.54,933.72,140,303.18,2.16557142857143
2016,"TRM","19N","26",777,2016-05-13,2016-09-30,548.7,887.22,140,338.52,2.418
2016,"TRM","19N","26",860,2016-05-13,2016-09-30,565.44,857.46,140,292.02,2.08585714285714
2016,"TRM","19N","26",996,2016-05-13,2016-09-30,600.78,879.78,140,279,1.99285714285714
2016,"TRM","20SE","24",142,2016-05-13,2016-09-30,550.56,844.44,140,293.88,2.09914285714286
2016,"TRM","20SE","24",153,2016-05-13,2016-09-30,626.82,954.18,140,327.36,2.33828571428571
2016,"TRM","20SE","24",158,2016-05-13,2016-09-30,719.82,1032.3,140,312.48,2.232
2016,"TRM","20SE","24",182,2016-05-13,2016-09-30,664.02,939.3,140,275.28,1.96628571428571
2016,"TRM","20SE","24",223,2016-05-13,2016-09-30,502.2,833.28,140,331.08,2.36485714285714
2016,"TRM","20SE","24",224,2016-05-13,2016-09-30,593.34,982.08,140,388.74,2.77671428571429
2016,"TRM","20SE","24",328,2016-05-13,2016-09-30,574.74,959.76,140,385.02,2.75014285714286
2016,"TRM","20SE","24",337,2016-05-13,2016-09-30,637.98,1091.82,140,453.84,3.24171428571429
2016,"TRM","20SE","24",340,2016-05-13,2016-09-30,623.1,933.72,140,310.62,2.21871428571429
2016,"TRM","20SE","24",341,2016-05-13,2016-09-30,656.58,961.62,140,305.04,2.17885714285714
2016,"TRM","20SE","24",387,2016-05-13,2016-09-30,617.52,974.64,140,357.12,2.55085714285714
2016,"TRM","20SE","24",406,2016-05-13,2016-09-30,531.96,838.86,140,306.9,2.19214285714286
2016,"TRM","20SE","24",600,2016-05-13,2016-09-30,602.64,996.96,140,394.32,2.81657142857143
2016,"TRM","20SE","24",624,2016-05-13,2016-09-30,565.44,913.26,140,347.82,2.48442857142857
2016,"TRM","20SE","24",642,2016-05-13,2016-09-30,509.64,855.6,140,345.96,2.47114285714286
2016,"TRM","20SE","24",645,2016-05-13,2016-09-30,548.7,840.72,140,292.02,2.08585714285714
2016,"TRM","20SE","24",688,2016-05-13,2016-09-30,598.92,959.76,140,360.84,2.57742857142857
2016,"TRM","20SE","24",702,2016-05-13,2016-09-30,561.72,931.86,140,370.14,2.64385714285714
2016,"TRM","20SE","24",721,2016-05-13,2016-09-30,537.54,827.7,140,290.16,2.07257142857143
2016,"TRM","20SE","24",732,2016-05-13,2016-09-30,611.94,965.34,140,353.4,2.52428571428571
2016,"TRM","20SE","24",741,2016-05-13,2016-09-30,578.46,950.46,140,372,2.65714285714286
2016,"TRM","20SE","24",761,2016-05-13,2016-09-30,589.62,887.22,140,297.6,2.12571428571429
2016,"TRM","20SE","24",900,2016-05-13,2016-09-30,645.42,1043.46,140,398.04,2.84314285714286
2016,"TRM","20SE","24",952,2016-05-13,2016-09-30,690.06,1011.84,140,321.78,2.29842857142857
2016,"TRM","24W","22",5,2016-05-13,2016-09-30,608.22,816.54,140,208.32,1.488
2016,"TRM","24W","22",19,2016-05-13,2016-09-30,587.76,831.42,140,243.66,1.74042857142857
2016,"TRM","24W","22",31,2016-05-13,2016-09-30,632.4,883.5,140,251.1,1.79357142857143
2016,"TRM","24W","22",49,2016-05-13,2016-09-30,628.68,837,140,208.32,1.488
2016,"TRM","24W","22",71,2016-05-13,2016-09-30,684.48,889.08,140,204.6,1.46142857142857
2016,"TRM","24W","22",258,2016-05-13,2016-09-30,658.44,790.5,140,132.06,0.943285714285715
2016,"TRM","24W","22",309,2016-05-13,2016-09-30,578.46,864.9,140,286.44,2.046
2016,"TRM","24W","22",312,2016-05-13,2016-09-30,712.38,930,140,217.62,1.55442857142857
2016,"TRM","24W","22",325,2016-05-13,2016-09-30,619.38,861.18,140,241.8,1.72714285714286
2016,"TRM","24W","22",507,2016-05-13,2016-09-30,645.42,905.82,140,260.4,1.86
2016,"TRM","24W","22",542,2016-05-13,2016-09-30,664.02,941.16,140,277.14,1.97957142857143
2016,"TRM","24W","22",545,2016-05-13,2016-09-30,610.08,857.46,140,247.38,1.767
2016,"TRM","24W","22",551,2016-05-13,2016-09-30,543.12,844.44,140,301.32,2.15228571428571
2016,"TRM","24W","22",552,2016-05-13,2016-09-30,504.06,783.06,140,279,1.99285714285714
2016,"TRM","24W","22",588,2016-05-13,2016-09-30,565.44,810.96,140,245.52,1.75371428571429
2016,"TRM","24W","22",632,2016-05-13,2016-09-30,541.26,786.78,140,245.52,1.75371428571429
2016,"TRM","24W","22",653,2016-05-13,2016-09-30,567.3,749.58,140,182.28,1.302
2016,"TRM","24W","22",865,2016-05-13,2016-09-30,531.96,805.38,140,273.42,1.953
2016,"TRM","24W","22",877,2016-05-13,2016-09-30,708.66,965.34,140,256.68,1.83342857142857
2016,"TRM","24W","22",912,2016-05-13,2016-09-30,589.62,894.66,140,305.04,2.17885714285714
2016,"TRM","24W","22",972,2016-05-13,2016-09-30,558,840.72,140,282.72,2.01942857142857
2016,"TRM","24W","22",984,2016-05-13,2016-09-30,498.48,784.92,140,286.44,2.046
2016,"TRM","25SE","22",10,2016-05-13,2016-09-30,533.82,810.96,140,277.14,1.97957142857143
2016,"TRM","25SE","22",15,2016-05-13,2016-09-30,559.86,788.64,140,228.78,1.63414285714286
2016,"TRM","25SE","22",16,2016-05-13,2016-09-30,589.62,922.56,140,332.94,2.37814285714286
2016,"TRM","25SE","22",21,2016-05-13,2016-09-30,664.02,898.38,140,234.36,1.674
2016,"TRM","25SE","22",25,2016-05-13,2016-09-30,543.12,807.24,140,264.12,1.88657142857143
2016,"TRM","25SE","22",61,2016-05-13,2016-09-30,695.64,918.84,140,223.2,1.59428571428571
2016,"TRM","25SE","22",66,2016-05-13,2016-09-30,723.54,969.06,140,245.52,1.75371428571429
2016,"TRM","25SE","22",78,2016-05-13,2016-09-30,610.08,887.22,140,277.14,1.97957142857143
2016,"TRM","25SE","22",90,2016-05-13,2016-09-30,652.86,922.56,140,269.7,1.92642857142857
2016,"TRM","25SE","22",287,2016-05-13,2016-09-30,621.24,930,140,308.76,2.20542857142857
2016,"TRM","25SE","22",293,2016-05-13,2016-09-30,492.9,758.88,140,265.98,1.89985714285714
2016,"TRM","25SE","22",492,2016-05-13,2016-09-30,688.2,963.48,140,275.28,1.96628571428571
2016,"TRM","25SE","22",543,2016-05-13,2016-09-30,626.82,859.32,140,232.5,1.66071428571429
2016,"TRM","25SE","22",575,2016-05-13,2016-09-30,504.06,844.44,140,340.38,2.43128571428571
