,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
2,Temporal,2015,5,np.log(Biomass_kg_ha) ~ ndti + satvi + nir + swir1 + bai_346 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_346 + satvi:nir + satvi:swir1 + satvi:bai_346 + nir:swir1 + nir:bai_346 + swir1:bai_346,simp,0.7123,0.7102,824.4667,467.4906,0.2682,0.3989,0.355,0.0508,404.8655,0.7713,0.7146,356.2768,0.304,0.2867
3,Temporal,2016,5,np.log(Biomass_kg_ha) ~ ndti + satvi + nir + swir1 + bai_346 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_346 + satvi:nir + satvi:swir1 + satvi:bai_346 + nir:swir1 + nir:bai_346 + swir1:bai_346,simp,0.6951,0.6929,933.737,366.9839,0.0108,0.3272,0.2491,0.036,139.5887,0.2532,0.2323,224.8619,0.2005,0.1925
4,Temporal,2017,5,np.log(Biomass_kg_ha) ~ ndti + satvi + nir + swir1 + bai_346 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_346 + satvi:nir + satvi:swir1 + satvi:bai_346 + nir:swir1 + nir:bai_346 + swir1:bai_346,simp,0.7128,0.7107,932.5919,251.9521,0.0824,0.2717,0.2478,0.0366,223.4725,0.3854,0.336,186.4979,0.2011,0.1972
5,Temporal,2018,5,np.log(Biomass_kg_ha) ~ ndti + satvi + nir + swir1 + bai_346 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_346 + satvi:nir + satvi:swir1 + satvi:bai_346 + nir:swir1 + nir:bai_346 + swir1:bai_346,simp,0.705,0.7029,918.6929,321.1247,-0.0554,0.3329,0.2628,0.0389,116.7067,0.2248,0.0725,206.848,0.2144,0.2049
6,Temporal,2019,5,np.log(Biomass_kg_ha) ~ ndti + satvi + nir + swir1 + bai_346 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_346 + satvi:nir + satvi:swir1 + satvi:bai_346 + nir:swir1 + nir:bai_346 + swir1:bai_346,simp,0.7087,0.7065,973.2884,194.8998,-0.0319,0.238,0.2159,0.0325,103.7798,0.1874,0.1037,140.0479,0.171,0.1702
7,Temporal,2020,5,np.log(Biomass_kg_ha) ~ ndti + satvi + nir + swir1 + bai_346 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_346 + satvi:nir + satvi:swir1 + satvi:bai_346 + nir:swir1 + nir:bai_346 + swir1:bai_346,simp,0.6727,0.6703,906.6598,144.2732,0.0388,0.298,0.2719,0.0446,104.8844,0.2512,0.0841,105.27,0.2174,0.2182
8,Temporal,2021,5,np.log(Biomass_kg_ha) ~ ndti + satvi + nir + swir1 + bai_346 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_346 + satvi:nir + satvi:swir1 + satvi:bai_346 + nir:swir1 + nir:bai_346 + swir1:bai_346,simp,0.7232,0.7212,793.0036,355.0852,0.0101,0.3751,0.3364,0.0499,189.1229,0.3619,0.2746,249.7959,0.2639,0.2667
9,Temporal,2022,5,np.log(Biomass_kg_ha) ~ ndti + satvi + nir + swir1 + bai_346 + ndti:satvi + ndti:nir + ndti:swir1 + ndti:bai_346 + satvi:nir + satvi:swir1 + satvi:bai_346 + nir:swir1 + nir:bai_346 + swir1:bai_346,simp,0.7056,0.7034,655.4874,231.4817,-0.038,0.3961,0.4118,0.066,133.5269,0.2971,0.06,170.807,0.2923,0.3238
0,Temporal,2013,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.737,0.7351,645.2718,375.512,0.2612,0.5344,0.4901,0.0763,370.1668,0.7995,0.4856,250.961,0.3571,0.3432
1,Temporal,2014,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.6955,0.6932,837.642,531.5183,0.0074,0.4146,0.3339,0.0476,268.8061,0.5168,0.406,331.2461,0.2584,0.2599
2,Temporal,2015,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.7129,0.7108,820.4673,550.0954,0.3705,0.4694,0.3897,0.0558,440.7884,0.8397,0.796,406.2274,0.3467,0.3174
3,Temporal,2016,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.6921,0.6899,953.8552,357.9113,0.0168,0.3191,0.2425,0.0351,143.0106,0.2594,0.258,219.5788,0.1958,0.1894
4,Temporal,2017,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.7102,0.7081,951.2171,246.0496,0.087,0.2653,0.2447,0.0362,223.855,0.386,0.3389,184.5163,0.199,0.196
5,Temporal,2018,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.7019,0.6998,940.3072,315.6507,-0.0507,0.3272,0.2579,0.0382,114.0717,0.2197,0.0652,203.6029,0.2111,0.201
6,Temporal,2019,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.7079,0.7057,978.778,204.9561,-0.0424,0.2503,0.2245,0.0338,101.5746,0.1834,0.1073,147.4972,0.1801,0.1796
7,Temporal,2020,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.6707,0.6683,918.9658,139.8243,0.0697,0.2888,0.274,0.0449,109.7833,0.263,0.114,104.244,0.2153,0.2186
8,Temporal,2021,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.7216,0.7195,805.0698,362.9422,-0.0437,0.3834,0.341,0.0505,170.7962,0.3268,0.2304,253.7474,0.268,0.2724
9,Temporal,2022,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,simp,0.6985,0.6962,704.1284,228.8713,-0.0225,0.3917,0.4013,0.0643,133.2,0.2964,0.0702,169.2553,0.2897,0.3175
0,Temporal,2013,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.7361,0.7343,652.394,382.2233,0.2662,0.5439,0.4947,0.077,374.468,0.8088,0.4956,255.7449,0.3639,0.3467
1,Temporal,2014,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.6943,0.6921,845.377,531.5847,0.0172,0.4147,0.3355,0.0478,282.6341,0.5434,0.4231,332.4378,0.2593,0.2606
2,Temporal,2015,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.7112,0.7091,832.3646,544.7964,0.3826,0.4649,0.3929,0.0563,450.0133,0.8573,0.815,413.732,0.3531,0.3243
3,Temporal,2016,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.6907,0.6884,963.6383,361.757,0.0154,0.3225,0.2438,0.0353,145.32,0.2636,0.2588,220.0109,0.1962,0.1894
4,Temporal,2017,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.7092,0.707,958.5345,248.3353,0.0911,0.2678,0.2478,0.0366,225.3106,0.3886,0.3478,187.6224,0.2023,0.1995
5,Temporal,2018,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.7007,0.6985,949.0302,319.194,-0.0647,0.3309,0.2608,0.0386,110.1394,0.2122,0.0408,204.7815,0.2123,0.2023
6,Temporal,2019,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.7062,0.704,990.7525,205.3887,-0.0421,0.2508,0.2226,0.0335,101.7326,0.1837,0.1061,147.1457,0.1797,0.1782
7,Temporal,2020,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.6683,0.6659,934.041,140.2873,0.0573,0.2898,0.2696,0.0442,106.3585,0.2548,0.1015,103.2976,0.2134,0.2152
8,Temporal,2021,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.7201,0.718,815.6867,366.0702,-0.0362,0.3867,0.341,0.0505,174.6665,0.3342,0.238,253.5501,0.2678,0.2713
9,Temporal,2022,5,np.log(Biomass_kg_ha) ~ ndti + satvi + swir1 + bai_126 + bai_346 + ndti:satvi + ndti:swir1 + ndti:bai_126 + ndti:bai_346 + satvi:swir1 + satvi:bai_126 + satvi:bai_346 + swir1:bai_126 + swir1:bai_346 + bai_126:bai_346,simp,0.6984,0.6961,704.7477,234.2546,-0.0249,0.4009,0.409,0.0655,134.93,0.3002,0.0719,172.6987,0.2955,0.3236
0,Temporal,2013,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7193,0.7173,784.9463,440.6841,0.2437,0.6271,0.508,0.079,469.3939,1.0138,0.4819,258.7884,0.3683,0.3456
1,Temporal,2014,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.6891,0.6868,880.3402,545.4801,0.0092,0.4255,0.3525,0.0502,291.611,0.5606,0.4097,349.7959,0.2729,0.2752
2,Temporal,2015,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7087,0.7065,850.624,527.4798,0.3328,0.4501,0.3974,0.0569,461.9899,0.8801,0.7957,409.43,0.3494,0.3232
3,Temporal,2016,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.6843,0.682,1005.5719,370.0652,0.0063,0.33,0.2525,0.0365,130.5807,0.2369,0.2388,224.797,0.2004,0.1919
4,Temporal,2017,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7006,0.6984,1018.3002,249.8109,0.043,0.2694,0.2376,0.0351,198.2501,0.3419,0.276,178.7198,0.1927,0.1869
5,Temporal,2018,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.695,0.6928,987.9983,328.5003,-0.0463,0.3405,0.2695,0.0399,122.406,0.2358,0.1061,213.278,0.2211,0.2111
6,Temporal,2019,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.6985,0.6963,1042.9586,188.3352,0.0059,0.23,0.2165,0.0326,130.5451,0.2358,0.1407,139.3342,0.1701,0.1717
7,Temporal,2020,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.6632,0.6608,965.4732,150.1318,0.0561,0.3101,0.2841,0.0466,109.4214,0.2621,0.1038,110.6857,0.2286,0.2301
8,Temporal,2021,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.7094,0.7072,892.1762,343.2967,0.0058,0.3626,0.3217,0.0477,181.8291,0.3479,0.273,244.2195,0.258,0.2599
9,Temporal,2022,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_136 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,simp,0.6999,0.6977,694.4552,249.326,-0.0073,0.4267,0.4377,0.0701,141.349,0.3145,0.1071,184.0253,0.3149,0.3436
0,Temporal,2013,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.7215,0.7196,767.6866,418.2191,0.2467,0.5952,0.4998,0.0778,438.1213,0.9463,0.4754,253.7917,0.3612,0.3409
1,Temporal,2014,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.6923,0.6901,858.846,548.4677,0.0046,0.4279,0.3526,0.0502,282.4803,0.5431,0.3691,352.8429,0.2752,0.2764
2,Temporal,2015,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.7109,0.7088,834.8391,534.1043,0.3269,0.4558,0.3961,0.0567,465.901,0.8876,0.8021,407.5942,0.3478,0.319
3,Temporal,2016,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.6875,0.6852,984.61,374.5219,0.0062,0.3339,0.2547,0.0368,137.6327,0.2497,0.2486,226.61,0.202,0.1928
4,Temporal,2017,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.703,0.7008,1001.6397,247.1366,0.0495,0.2665,0.2344,0.0346,206.2865,0.3558,0.2782,177.2985,0.1912,0.185
5,Temporal,2018,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.6974,0.6952,972.1119,325.6979,-0.0281,0.3376,0.2652,0.0392,124.4661,0.2398,0.1388,209.8406,0.2175,0.2063
6,Temporal,2019,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.7018,0.6996,1020.7169,193.6965,-0.0018,0.2365,0.2199,0.0331,128.3194,0.2317,0.1311,143.3918,0.1751,0.1762
7,Temporal,2020,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.6655,0.663,951.7133,146.4023,0.0627,0.3024,0.2776,0.0455,107.1699,0.2567,0.1101,107.836,0.2227,0.224
8,Temporal,2021,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.7136,0.7115,862.2314,352.282,0.0045,0.3721,0.3273,0.0485,180.6442,0.3457,0.2693,248.9707,0.263,0.2643
9,Temporal,2022,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + nir + swir1 + bai_236 + ndti:ndii7 + ndti:nir + ndti:swir1 + ndti:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,simp,0.7023,0.7001,677.9486,244.305,-0.0247,0.4181,0.4305,0.069,136.3652,0.3034,0.0818,179.9037,0.3079,0.3376
0,Temporal,2013,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7279,0.726,718.02,371.8731,0.2402,0.5292,0.4765,0.0741,368.2963,0.7955,0.4445,240.6746,0.3425,0.3279
1,Temporal,2014,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.6884,0.6861,884.9424,538.033,-0.0116,0.4197,0.336,0.0479,251.6859,0.4839,0.3162,337.9922,0.2637,0.2621
2,Temporal,2015,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7134,0.7113,817.1186,610.9179,0.4368,0.5213,0.4383,0.0628,512.2058,0.9758,0.902,483.5056,0.4126,0.3677
3,Temporal,2016,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.6866,0.6843,990.768,364.2217,0.0045,0.3247,0.2479,0.0359,130.8571,0.2374,0.2302,220.5414,0.1966,0.1889
4,Temporal,2017,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7019,0.6997,1009.386,241.027,0.051,0.2599,0.2284,0.0337,190.4425,0.3284,0.2612,173.6985,0.1873,0.1818
5,Temporal,2018,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.6959,0.6937,982.2756,320.5431,-0.0394,0.3323,0.2572,0.0381,114.8426,0.2212,0.0992,205.2646,0.2128,0.2004
6,Temporal,2019,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.7023,0.7,1017.633,196.9441,-0.0076,0.2405,0.2241,0.0337,129.4934,0.2339,0.13,145.7694,0.178,0.1803
7,Temporal,2020,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.6674,0.665,939.6903,145.9762,0.0985,0.3015,0.2898,0.0475,116.4721,0.279,0.1474,110.6742,0.2286,0.2335
8,Temporal,2021,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.716,0.7139,845.0265,357.9228,-0.0534,0.3781,0.3406,0.0505,164.7701,0.3153,0.2162,256.259,0.2707,0.2772
9,Temporal,2022,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_136 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,simp,0.6964,0.6942,717.744,235.2214,-0.0159,0.4025,0.4178,0.067,130.3253,0.29,0.0889,172.8337,0.2958,0.3261
0,Temporal,2013,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_236 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_236 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,simp,0.7277,0.7258,719.6281,367.8276,0.2288,0.5234,0.4739,0.0737,361.5577,0.7809,0.4323,238.953,0.34,0.3278
1,Temporal,2014,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_236 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_236 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,simp,0.6891,0.6868,880.5859,542.0802,-0.0166,0.4229,0.339,0.0483,246.2086,0.4733,0.3098,341.7337,0.2666,0.2651
2,Temporal,2015,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_236 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_236 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,simp,0.7142,0.7121,811.3147,586.6675,0.4294,0.5006,0.4341,0.0621,512.5581,0.9764,0.9061,471.6932,0.4025,0.3635
3,Temporal,2016,5,np.log(Biomass_kg_ha) ~ ndti + ndii7 + swir1 + bai_126 + bai_236 + ndti:ndii7 + ndti:swir1 + ndti:bai_126 + ndti:bai_236 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,simp,0.6866,0.6843,990.3322,361.3546,0.0049,0.3222,0.2468,0.0357,131.5063,0.2386,0.234,219.011,0.1953,0.188
