Year,Pasture,General Ecosite,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes
2016,17N,Salt Flats,3,1,12,34,22,PASM,34,20,PASM,34,21,
2016,17N,Salt Flats,3,1,15,34,18,PASM,36,15,PASM,35,16.5,
2016,17N,Salt Flats,3,1,18,36,20,PASM,29,14,PASM,32.5,17,
2016,17N,Salt Flats,3,1,21,32,18,PASM,32,15,PASM,32,16.5,
2016,17N,Salt Flats,3,1,24,8,3,DISP,20,5,PASM,14,4,
2016,17N,Salt Flats,3,2,3,23,8,DISP,22,11,SPAI,22.5,9.5,
2016,17N,Salt Flats,3,2,6,19,6,SPAI,22,6,SPAI,20.5,6,
2016,17N,Salt Flats,3,2,9,26,9,PASM,17,5,DISP,21.5,7,
2016,17N,Salt Flats,3,2,12,10,5,PASM,21,8,DISP,15.5,6.5,
2016,17N,Salt Flats,3,2,15,11,7,SPAI,31,8,DISP,21,7.5,
2016,17N,Salt Flats,3,2,18,8,2,DISP,18,4,DISP,13,3,
2016,17N,Salt Flats,3,2,21,10,3,SPCO,22,9,ARPU,16,6,
2016,17N,Salt Flats,3,2,24,23,3,DISP,6,2,SPCO,14.5,2.5,
2016,17N,Salt Flats,3,3,3,28,7,VUOC,30,10,PASM,29,8.5,
2016,17N,Salt Flats,3,3,6,32,9,SPAI,43,12,SPAI,37.5,10.5,
2016,17N,Salt Flats,3,3,9,45,18,PASM,35,11,PASM,40,14.5,
2016,17N,Salt Flats,3,3,12,50,20,PASM,50,22,SPAI,50,21,
2016,17N,Salt Flats,3,3,15,33,13,PASM,34,16,PASM,33.5,14.5,
2016,17N,Salt Flats,3,3,18,37,10,PASM,36,15,SPAI,36.5,12.5,
2016,17N,Salt Flats,3,3,21,42,15,VUOC,29,9,PASM,35.5,12,
2016,17N,Salt Flats,3,3,24,32,9,SPAI,20,9,PASM,26,9,
2016,17N,Salt Flats,3,4,3,21,9,DISP,38,13,POPR,29.5,11,
2016,17N,Salt Flats,3,4,6,47,18,DISP,45,19,DISP,46,18.5,
2016,17N,Salt Flats,3,4,9,36,11,ESQUI,36,14,CADU,36,12.5,
2016,17N,Salt Flats,3,4,12,31,14,CADU,33,13,DISP,32,13.5,
2016,17N,Salt Flats,3,4,15,32,5,CADU,41,27,PASM,36.5,16,
2016,17N,Salt Flats,3,4,18,34,16,CADU,54,25,PASM,44,20.5,
2016,17N,Salt Flats,3,4,21,30,9,SPAI,26,12,SOAR,28,10.5,
2016,17N,Salt Flats,3,4,24,25,9,PASM,21,9,BRTE,23,9,
2016,17N,Salt Flats,4,1,3,52,20,CADU,40,15,SOAR,46,17.5,
2016,17N,Salt Flats,4,1,6,54,22,PASM,43,21,CADU,48.5,21.5,
2016,17N,Salt Flats,4,1,9,74,26,PASM,35,22,PASM,54.5,24,
2016,17N,Salt Flats,4,1,12,53,22,PASM,41,21,PASM,47,21.5,
2016,17N,Salt Flats,4,1,15,28,14,PASM,36,20,PASM,32,17,
2016,17N,Salt Flats,4,1,18,34,20,PASM,36,16,PASM,35,18,
2016,17N,Salt Flats,4,1,21,43,20,PASM,39,21,PASM,41,20.5,
2016,17N,Salt Flats,4,1,24,46,19,PASM,40,23,PASM,43,21,
2016,17N,Salt Flats,4,2,3,39,13,SPAI,40,9,SPAI,39.5,11,
2016,17N,Salt Flats,4,2,6,22,7,VUOC,37,14,SPAI,29.5,10.5,
2016,17N,Salt Flats,4,2,9,25,14,SPAI,19,5,SPAI,22,9.5,
2016,17N,Salt Flats,4,2,12,34,15,SPAI,32,9,SPAI,33,12,
2016,17N,Salt Flats,4,2,15,43,19,SPAI,46,22,SPAI,44.5,20.5,
2016,17N,Salt Flats,4,2,18,30,10,SPAI,37,10,SPAI,33.5,10,
2016,17N,Salt Flats,4,2,21,35,9,SPAI,33,11,SPAI,34,10,
2016,17N,Salt Flats,4,2,24,42,14,SPAI,48,21,SPAI,45,17.5,
2016,17N,Salt Flats,4,3,3,33,13,SPAI,30,9,VUOC,31.5,11,
2016,17N,Salt Flats,4,3,6,32,9,VUOC,24,8,ELEL,28,8.5,
2016,17N,Salt Flats,4,3,9,22,3,VUOC,32,10,PASM,27,6.5,
2016,17N,Salt Flats,4,3,12,26,7,VUOC,36,20,PASM,31,13.5,
2016,17N,Salt Flats,4,3,15,29,3,ELEL,44,22,SPAI,36.5,12.5,
2016,17N,Salt Flats,4,3,18,18,4,SPAI,30,6,PASM,24,5,
2016,17N,Salt Flats,4,3,21,24,7,SPAI,29,9,SPAI,26.5,8,
2016,17N,Salt Flats,4,3,24,28,12,SPAI,36,14,PASM,32,13,
2016,17N,Salt Flats,4,4,3,30,14,SPAI,40,9,SPAI,35,11.5,
2016,17N,Salt Flats,4,4,6,23,2,DISP,20,5,SPAI,21.5,3.5,
2016,17N,Salt Flats,4,4,9,28,7,SPAI,20,6,SPAI,24,6.5,
2016,17N,Salt Flats,4,4,12,37,5,SPAI,29,13,ELEL,33,9,
2016,17N,Salt Flats,4,4,15,28,8,SPAI,24,8,SPAI,26,8,
2016,17N,Salt Flats,4,4,18,220,3,VUOC,22,5,SPAI,121,4,
2016,17N,Salt Flats,4,4,21,35,8,SPAI,37,14,ELEL,36,11,
2016,17N,Salt Flats,4,4,24,41,12,SPAI,23,4,LARE,32,8,
2016,17N,Plains,5,1,3,43,8,HECO,22,10,PASM,32.5,9,
2016,17N,Plains,5,1,6,41,11,HECO,37,15,PASM,39,13,
2016,17N,Plains,5,1,9,24,12,PASM,34,13,PASM,29,12.5,
2016,17N,Plains,5,1,12,33,13,PASM,36,7,PASM,34.5,10,
2016,17N,Plains,5,1,15,25,9,VUOC,25,14,PASM,25,11.5,
2016,17N,Plains,5,1,18,33,14,PASM,23,4,PASM,28,9,
2016,17N,Plains,5,1,21,17,6,OPPO,20,9,ELEL,18.5,7.5,
2016,17N,Plains,5,1,24,14,7,VUOC,26,6,VUOC,20,6.5,
2016,17N,Plains,5,2,3,16,4,VUOC,21,5,VUOC,18.5,4.5,
2016,17N,Plains,5,2,6,35,6,HECO,27,5,VUOC,31,5.5,
2016,17N,Plains,5,2,9,15,6,VUOC,24,13,PASM,19.5,9.5,
2016,17N,Plains,5,2,12,16,3,VUOC,18,7,VUOC,17,5,
2016,17N,Plains,5,2,15,16,11,VUOC,28,8,VUOC,22,9.5,
2016,17N,Plains,5,2,18,23,7,VUOC,30,6,VUOC,26.5,6.5,
2016,17N,Plains,5,2,21,20,3,VUOC,21,5,ARPU,20.5,4,
2016,17N,Plains,5,2,24,21,9,PASM,24,4,PASM,22.5,6.5,
2016,17N,Plains,5,3,3,42,8,HECO,22,8,VUOC,32,8,
2016,17N,Plains,5,3,6,24,5,HECO,41,5,HECO,32.5,5,
2016,17N,Plains,5,3,9,28,9,HECO,39,11,HECO,33.5,10,
2016,17N,Plains,5,3,12,25,4,HECO,31,7,HECO,28,5.5,
2016,17N,Plains,5,3,15,34,14,EREF,27,10,HECO,30.5,12,
2016,17N,Plains,5,3,18,37,11,HECO,27,,EREF,32,5.5,
2016,17N,Plains,5,3,21,28,7,ELEL,51,12,HECO,39.5,9.5,
2016,17N,Plains,5,3,24,30,14,ELEL,33,14,EREF,31.5,14,
2016,17N,Plains,5,4,3,24,3,OPPO,19,8,PASM,21.5,5.5,
2016,17N,Plains,5,4,6,25,4,GUSA,18,5,ARPU,21.5,4.5,
2016,17N,Plains,5,4,9,25,5,HECO,11,4,SPCO,18,4.5,
2016,17N,Plains,5,4,12,14,5,CADU,20,2,BUDA,17,3.5,
2016,17N,Plains,5,4,15,11,3,CADU,20,5,CADU,15.5,4,
2016,17N,Plains,5,4,18,22,4,HECO,10,2,VUOC,16,3,
2016,17N,Plains,5,4,21,33,8,HECO,14,5,SAIB,23.5,6.5,
2016,17N,Plains,5,4,24,24,9,HECO,19,2,ARPU,21.5,5.5,
2016,17N,Plains,6,1,3,27,8,VUOC,26,3,VUOC,26.5,5.5,
2016,17N,Plains,6,1,6,28,7,VUOC,52,6,HECO,40,6.5,
2016,17N,Plains,6,1,9,40,5,VUOC,32,8,ELEL,36,6.5,
2016,17N,Plains,6,1,12,20,7,VUOC,12,6,VUOC,16,6.5,
2016,17N,Plains,6,1,15,42,3,VUOC,25,8,HECO,33.5,5.5,
2016,17N,Plains,6,1,18,12,3,VUOC,19,3,HECO,15.5,3,
2016,17N,Plains,6,1,21,13,3,VUOC,21,3,VUOC,17,3,
2016,17N,Plains,6,1,24,19,9,VUOC,40,13,HECO,29.5,11,
2016,17N,Plains,6,2,3,29,7,PASM,28,8,PASM,28.5,7.5,
2016,17N,Plains,6,2,6,17,5,PASM,22,9,PASM,19.5,7,
2016,17N,Plains,6,2,9,35,15,PASM,49,27,PASM,42,21,
2016,17N,Plains,6,2,12,30,9,PASM,33,15,PASM,31.5,12,
2016,17N,Plains,6,2,15,9,3,BUDA,12,4,BUDA,10.5,3.5,
2016,17N,Plains,6,2,18,12,3,BUDA,8,3,BUDA,10,3,
2016,17N,Plains,6,2,21,5,3,POPE,26,3,PASM,15.5,3,
2016,17N,Plains,6,2,24,10,0,BARE,10,1,POPE,10,0.5,
2016,17N,Plains,6,3,3,47,5,HECO,43,11,HECO,45,8,
2016,17N,Plains,6,3,6,23,5,HECO,23,9,HECO,23,7,
2016,17N,Plains,6,3,9,11,2,HECO,21,2,VUOC,16,2,
2016,17N,Plains,6,3,12,27,4,HECO,27,4,HECO,27,4,
2016,17N,Plains,6,3,15,30,5,HECO,41,4,HECO,35.5,4.5,
2016,17N,Plains,6,3,18,22,6,HECO,23,5,HECO,22.5,5.5,
2016,17N,Plains,6,3,21,12,2,EREF,19,2,HECO,15.5,2,
2016,17N,Plains,6,3,24,18,2,HECO,10,3,HECO,14,2.5,
2016,17N,Plains,6,4,3,10,2,PASM,26,9,PASM,18,5.5,
2016,17N,Plains,6,4,6,23,11,PASM,34,7,PASM,28.5,9,
2016,17N,Plains,6,4,9,24,9,PASM,23,12,PASM,23.5,10.5,
2016,17N,Plains,6,4,12,15,5,PASM,22,13,PASM,18.5,9,
2016,17N,Plains,6,4,15,21,9,PASM,30,15,PASM,25.5,12,
2016,17N,Plains,6,4,18,21,8,PASM,30,11,PASM,25.5,9.5,
2016,17N,Plains,6,4,21,25,6,PASM,24,8,PASM,24.5,7,
2016,17N,Plains,6,4,24,26,13,PASM,25,11,PASM,25.5,12,
2016,10S,Plains,1,1,3,25,7,THFI,17,6,THFI,21,6.5,
2016,10S,Plains,1,1,6,16,6,VUOC,14,5,THFI,15,5.5,
2016,10S,Plains,1,1,9,22,6,PSTE,10,3,VUOC,16,4.5,
2016,10S,Plains,1,1,12,28,5,VUOC,14,5,VUOC,21,5,
2016,10S,Plains,1,1,15,25,8,VUOC,20,6,THFI,22.5,7,
2016,10S,Plains,1,1,18,10,3,VUOC,21,5,THFI,15.5,4,
2016,10S,Plains,1,1,21,19,4,VUOC,15,7,VUOC,17,5.5,
2016,10S,Plains,1,1,24,19,7,VUOC,12,3,VUOC,15.5,5,
2016,10S,Plains,1,2,3,24,7,THFI,22,10,THFI,23,8.5,
2016,10S,Plains,1,2,6,20,6,THFI,18,10,THFI,19,8,
2016,10S,Plains,1,2,9,16,4,VUOC,22,7,THFI,19,5.5,
2016,10S,Plains,1,2,12,25,5,THFI,19,5,THFI,22,5,
2016,10S,Plains,1,2,15,16,6,THFI,21,7,THFI,18.5,6.5,
2016,10S,Plains,1,2,18,20,4,THFI,23,5,VUOC,21.5,4.5,
2016,10S,Plains,1,2,21,18,2,VUOC,16,5,PLPA,17,3.5,
2016,10S,Plains,1,2,24,19,5,THFI,20,4,THFI,19.5,4.5,
2016,10S,Plains,1,3,3,16,3,PLPA,22,8,THFI,19,5.5,
2016,10S,Plains,1,3,6,23,10,THFI,23,7,THFI,23,8.5,
2016,10S,Plains,1,3,9,30,6,VUOC,24,8,THFI,27,7,
2016,10S,Plains,1,3,12,20,7,THFI,20,6,THFI,20,6.5,
2016,10S,Plains,1,3,15,26,6,THFI,26,10,THFI,26,8,
2016,10S,Plains,1,3,18,24,4,THFI,28,5,THFI,26,4.5,
2016,10S,Plains,1,3,21,20,2,VUOC,42,10,THFI,31,6,
2016,10S,Plains,1,3,24,18,2,THFI,24,7,THFI,21,4.5,
2016,10S,Plains,1,4,3,13,5,VUOC,10,2,VUOC,11.5,3.5,
2016,10S,Plains,1,4,6,13,8,OPPO,15,3,THFI,14,5.5,
2016,10S,Plains,1,4,9,10,2,VUOC,19,4,VUOC,14.5,3,
2016,10S,Plains,1,4,12,10,3,VUOC,27,4,HECO,18.5,3.5,
2016,10S,Plains,1,4,15,18,6,THFI,24,5,VUOC,21,5.5,
2016,10S,Plains,1,4,18,42,3,VUOC,21,6,PASM,31.5,4.5,
2016,10S,Plains,1,4,21,26,3,ARFR,18,5,BUDA,22,4,
2016,10S,Plains,1,4,24,20,5,PASM,19,6,PASM,19.5,5.5,
2016,10S,Plains,2,1,3,9,2,BOGR,7,2,VUOC,8,2,
2016,10S,Plains,2,1,6,10,3,VUOC,12,4,VUOC,11,3.5,
2016,10S,Plains,2,1,9,9,5,VUOC,11,2,VUOC,10,3.5,
2016,10S,Plains,2,1,12,10,4,VUOC,9,3,VUOC,9.5,3.5,
2016,10S,Plains,2,1,15,15,7,ARFR,16,10,ARFR,15.5,8.5,
2016,10S,Plains,2,1,18,10,4,VUOC,12,2,VUOC,11,3,
2016,10S,Plains,2,1,21,6,1,VUOC,6,3,VUOC,6,2,
2016,10S,Plains,2,1,24,10,3,VUOC,10,4,VUOC,10,3.5,
2016,10S,Plains,2,2,3,11,4,VUOC,14,6,VUOC,12.5,5,
2016,10S,Plains,2,2,6,13,4,VUOC,11,5,CADU,12,4.5,
2016,10S,Plains,2,2,9,16,7,VUOC,12,4,VUOC,14,5.5,
2016,10S,Plains,2,2,12,12,5,VUOC,12,4,VUOC,12,4.5,
2016,10S,Plains,2,2,15,25,5,VUOC,10,2,VUOC,17.5,3.5,
2016,10S,Plains,2,2,18,14,6,VUOC,21,6,THFI,17.5,6,
2016,10S,Plains,2,2,21,20,4,VUOC,6,2,VUOC,13,3,
2016,10S,Plains,2,2,24,9,3,VUOC,9,4,VUOC,9,3.5,
2016,10S,Plains,2,3,3,22,5,PASM,22,4,PASM,22,4.5,
2016,10S,Plains,2,3,6,21,3,PASM,20,5,PASM,20.5,4,
2016,10S,Plains,2,3,9,10,3,VUOC,12,3,BOGR,11,3,
2016,10S,Plains,2,3,12,16,6,VUOC,18,7,PASM,17,6.5,
2016,10S,Plains,2,3,15,12,6,VUOC,12,6,VUOC,12,6,
2016,10S,Plains,2,3,18,17,9,VUOC,20,8,VUOC,18.5,8.5,
2016,10S,Plains,2,3,21,11,2,PLPA,12,6,VUOC,11.5,4,
2016,10S,Plains,2,3,24,9,5,VUOC,12,6,ELEL,10.5,5.5,
2016,10S,Plains,2,4,3,30,4,VUOC,20,6,VUOC,25,5,
2016,10S,Plains,2,4,6,12,5,VUOC,9,6,VUOC,10.5,5.5,
2016,10S,Plains,2,4,9,22,4,VUOC,11,5,VUOC,16.5,4.5,
2016,10S,Plains,2,4,12,19,3,VUOC,10,4,VUOC,14.5,3.5,
2016,10S,Plains,2,4,15,10,2,VUOC,17,10,VUOC,13.5,6,
2016,10S,Plains,2,4,18,12,1,VUOC,15,3,VUOC,13.5,2,
2016,10S,Plains,2,4,21,12,4,VUOC,10,6,VUOC,11,5,
2016,10S,Plains,2,4,24,10,5,VUOC,13,7,VUOC,11.5,6,
2016,10S,Plains,3,1,3,22,4,PASM,15,1,BUDA,18.5,2.5,
2016,10S,Plains,3,1,6,24,3,PASM,23,5,PASM,23.5,4,
2016,10S,Plains,3,1,9,23,2,PASM,16,3,ARFR,19.5,2.5,
2016,10S,Plains,3,1,12,22,4,PASM,14,2,PASM,18,3,
2016,10S,Plains,3,1,15,24,4,PASM,19,3,PASM,21.5,3.5,
2016,10S,Plains,3,1,18,12,2,BOGR,18,5,PASM,15,3.5,
2016,10S,Plains,3,1,21,6,1,BUDA,18,2,BUDA,12,1.5,
2016,10S,Plains,3,1,24,15,6,PASM,14,6,PASM,14.5,6,
2016,10S,Plains,3,2,3,6,3,BUDA,7,3,BOGR,6.5,3,
2016,10S,Plains,3,2,6,15,3,BOGR,14,4,ELEL,14.5,3.5,
2016,10S,Plains,3,2,9,15,2,VUOC,12,1,BOGR,13.5,1.5,
2016,10S,Plains,3,2,12,16,3,VUOC,5,1,BOGR,10.5,2,
2016,10S,Plains,3,2,15,11,2,THFI,21,5,BOGR,16,3.5,
2016,10S,Plains,3,2,18,10,3,VUOC,15,3,BUDA,12.5,3,
2016,10S,Plains,3,2,21,12,3,CADU,8,2,BOGR,10,2.5,
2016,10S,Plains,3,2,24,6,2,BOGR,8,2,VUOC,7,2,
2016,10S,Plains,3,3,3,24,4,CADU,12,3,SPCO,18,3.5,
2016,10S,Plains,3,3,6,11,4,BOGR,14,3,CADU,12.5,3.5,
2016,10S,Plains,3,3,9,15,2,VUOC,13,4,CADU,14,3,
2016,10S,Plains,3,3,12,16,6,CADU,14,3,CADU,15,4.5,
2016,10S,Plains,3,3,15,24,5,PASM,16,4,ELEL,20,4.5,
2016,10S,Plains,3,3,18,25,8,PASM,29,6,PASM,27,7,
2016,10S,Plains,3,3,21,34,6,PASM,14,4,PASM,24,5,
2016,10S,Plains,3,3,24,39,4,PASM,40,8,PASM,39.5,6,
2016,10S,Plains,3,4,3,34,11,PASM,36,9,PASM,35,10,
2016,10S,Plains,3,4,6,14,3,CADU,10,1,BOGR,12,2,
2016,10S,Plains,3,4,9,22,4,CADU,12,2,CADU,17,3,
2016,10S,Plains,3,4,12,12,5,CADU,15,3,VUOC,13.5,4,
2016,10S,Plains,3,4,15,34,2,CADU,12,3,BOGR,23,2.5,
2016,10S,Plains,3,4,18,9,2,CADU,12,2,BOGR,10.5,2,
2016,10S,Plains,3,4,21,24,6,PASM,22,5,PASM,23,5.5,
2016,10S,Plains,3,4,24,17,3,BOGR,12,4,CADU,14.5,3.5,
2016,10S,Plains,4,1,3,20,4,THFI,9,2,VUOC,14.5,3,
2016,10S,Plains,4,1,6,24,3,VUOC,14,5,THFI,19,4,
2016,10S,Plains,4,1,9,22,7,VUOC,13,6,THFI,17.5,6.5,
2016,10S,Plains,4,1,12,18,4,THFI,14,3,VUOC,16,3.5,
2016,10S,Plains,4,1,15,16,6,THFI,20,8,THFI,18,7,
2016,10S,Plains,4,1,18,14,6,VUOC,23,6,THFI,18.5,6,
2016,10S,Plains,4,1,21,16,5,THFI,21,5,VUOC,18.5,5,
2016,10S,Plains,4,1,24,14,6,VUOC,24,17,ELEL,19,11.5,
2016,10S,Plains,4,2,3,10,6,VUOC,13,5,THFI,11.5,5.5,
2016,10S,Plains,4,2,6,16,7,VUOC,21,7,THFI,18.5,7,
2016,10S,Plains,4,2,9,21,4,THFI,21,3,THFI,21,3.5,
2016,10S,Plains,4,2,12,22,9,VUOC,19,7,VUOC,20.5,8,
2016,10S,Plains,4,2,15,17,4,ELEL,18,7,VUOC,17.5,5.5,
2016,10S,Plains,4,2,18,11,5,VUOC,22,5,VUOC,16.5,5,
2016,10S,Plains,4,2,21,12,4,VUOC,10,5,VUOC,11,4.5,
2016,10S,Plains,4,2,24,14,3,VUOC,13,4,ARFR,13.5,3.5,
2016,10S,Plains,4,3,3,22,9,THFI,14,9,THFI,18,9,
2016,10S,Plains,4,3,6,18,4,VUOC,21,6,THFI,19.5,5,
2016,10S,Plains,4,3,9,10,6,VUOC,12,7,VUOC,11,6.5,
2016,10S,Plains,4,3,12,24,10,ELEL,20,3,ELEL,22,6.5,
2016,10S,Plains,4,3,15,11,4,VUOC,8,4,VUOC,9.5,4,
2016,10S,Plains,4,3,18,11,6,ELEL,10,4,VUOC,10.5,5,
2016,10S,Plains,4,3,21,36,9,ELEL,12,9,VUOC,24,9,
2016,10S,Plains,4,3,24,31,2,VUOC,10,3,VUOC,20.5,2.5,
2016,10S,Plains,4,4,3,10,2,VUOC,9,3,VUOC,9.5,2.5,
2016,10S,Plains,4,4,6,14,3,PASM,18,9,ELEL,16,6,
2016,10S,Plains,4,4,9,27,10,PASM,29,12,PASM,28,11,
2016,10S,Plains,4,4,12,10,3,CADU,6,1,VUOC,8,2,
2016,10S,Plains,4,4,15,44,3,PASM,10,4,VUOC,27,3.5,
2016,10S,Plains,4,4,18,10,1,BOGR,10,2,VUOC,10,1.5,
2016,10S,Plains,4,4,21,14,3,VUOC,13,5,VUOC,13.5,4,
2016,10S,Plains,4,4,24,18,2,VUOC,12,4,VUOC,15,3,
2016,CN,Plains,1,1,3,21,6,PASM,13,5,PLPA,17,5.5,
2016,CN,Plains,1,1,6,16,5,PASM,14,6,PASM,15,5.5,
2016,CN,Plains,1,1,9,16,10,PASM,18,10,PASM,17,10,
2016,CN,Plains,1,1,12,20,9,VUOC,26,8,PLPA,23,8.5,
2016,CN,Plains,1,1,15,24,5,PLPA,28,8,PASM,26,6.5,
2016,CN,Plains,1,1,18,16,6,PLPA,18,12,PASM,17,9,
2016,CN,Plains,1,1,21,18,8,PASM,24,9,PASM,21,8.5,
2016,CN,Plains,1,1,24,15,10,PASM,21,3,PLPA,18,6.5,
2016,CN,Plains,1,2,3,22,1,PASM,28,8,PASM,25,4.5,
2016,CN,Plains,1,2,6,28,10,PASM,24,11,PASM,26,10.5,
2016,CN,Plains,1,2,9,31,21,PASM,30,16,PASM,30.5,18.5,
2016,CN,Plains,1,2,12,27,3,PASM,17,9,VUOC,22,6,
2016,CN,Plains,1,2,15,16,6,OPPO,22,4,PLPA,19,5,
2016,CN,Plains,1,2,18,23,8,VUOC,22,2,PASM,22.5,5,
2016,CN,Plains,1,2,21,10,3,PASM,9,5,VUOC,9.5,4,
2016,CN,Plains,1,2,24,12,5,IVAX,11,4,VUOC,11.5,4.5,
2016,CN,Plains,1,3,3,18,8,PASM,13,3,PASM,15.5,5.5,
2016,CN,Plains,1,3,6,11,7,IVAX,19,5,IVAX,15,6,
2016,CN,Plains,1,3,9,24,9,PASM,33,8,ERNA,28.5,8.5,
2016,CN,Plains,1,3,12,9,2,PASM,36,6,PASM,22.5,4,
2016,CN,Plains,1,3,15,22,9,CIUN,12,4,PASM,17,6.5,
2016,CN,Plains,1,3,18,19,7,PASM,15,3,PASM,17,5,
2016,CN,Plains,1,3,21,17,5,PASM,14,4,PASM,15.5,4.5,
2016,CN,Plains,1,3,24,17,6,PASM,20,5,PASM,18.5,5.5,
2016,CN,Plains,1,4,3,14,8,VUOC,10,4,VUOC,12,6,
2016,CN,Plains,1,4,6,18,3,VUOC,12,3,VUOC,15,3,
2016,CN,Plains,1,4,9,30,8,VUOC,35,7,VUOC,32.5,7.5,
2016,CN,Plains,1,4,12,33,6,VUOC,16,6,VUOC,24.5,6,
2016,CN,Plains,1,4,15,32,7,VUOC,34,8,VUOC,33,7.5,
2016,CN,Plains,1,4,18,30,8,VUOC,30,5,VUOC,30,6.5,
2016,CN,Plains,1,4,21,14,7,VUOC,20,7,VUOC,17,7,
2016,CN,Plains,1,4,24,14,3,VUOC,8,4,VUOC,11,3.5,
2016,CN,Plains,2,1,3,23,4,PASM,15,4,PASM,19,4,
2016,CN,Plains,2,1,6,21,3,PASM,20,6,PASM,20.5,4.5,
2016,CN,Plains,2,1,9,20,5,PASM,16,3,PASM,18,4,
2016,CN,Plains,2,1,12,14,2,PASM,18,2,PASM,16,2,
2016,CN,Plains,2,1,15,13,2,PLPA,13,2,IVAX,13,2,
2016,CN,Plains,2,1,18,16,8,IVAX,14,5,PASM,15,6.5,
2016,CN,Plains,2,1,21,15,6,PASM,12,4,PASM,13.5,5,
2016,CN,Plains,2,1,24,14,8,PASM,18,3,PASM,16,5.5,
2016,CN,Plains,2,2,3,20,9,PASM,18,3,PASM,19,6,
2016,CN,Plains,2,2,6,16,6,PASM,20,8,PASM,18,7,
2016,CN,Plains,2,2,9,32,10,PASM,30,19,PASM,31,14.5,
2016,CN,Plains,2,2,12,22,2,PASM,24,5,PASM,23,3.5,
2016,CN,Plains,2,2,15,30,8,PASM,24,9,PASM,27,8.5,
2016,CN,Plains,2,2,18,19,4,PASM,14,4,PASM,16.5,4,
2016,CN,Plains,2,2,21,11,2,PASM,12,3,PASM,11.5,2.5,
2016,CN,Plains,2,2,24,24,4,PASM,23,7,PASM,23.5,5.5,
2016,CN,Plains,2,3,3,20,2,PLPA,24,5,PASM,22,3.5,
2016,CN,Plains,2,3,6,23,5,PLPA,20,9,PLPA,21.5,7,
2016,CN,Plains,2,3,9,16,2,PASM,16,8,PASM,16,5,
2016,CN,Plains,2,3,12,18,7,PASM,17,4,PASM,17.5,5.5,
2016,CN,Plains,2,3,15,30,12,PASM,25,10,PASM,27.5,11,
2016,CN,Plains,2,3,18,32,11,PASM,32,15,PASM,32,13,
2016,CN,Plains,2,3,21,22,10,PASM,28,12,PASM,25,11,
2016,CN,Plains,2,3,24,31,9,PASM,34,2,PASM,32.5,5.5,
2016,CN,Plains,2,4,3,14,5,ELEL,25,14,ARPU,19.5,9.5,
2016,CN,Plains,2,4,6,21,9,ELEL,18,10,OPPO,19.5,9.5,
2016,CN,Plains,2,4,9,27,9,PLPA,14,3,SPCO,20.5,6,
2016,CN,Plains,2,4,12,13,4,PIOP,12,4,PLPA,12.5,4,
2016,CN,Plains,2,4,15,11,3,BUDA,11,5,IVAX,11,4,
2016,CN,Plains,2,4,18,20,8,VUOC,28,13,ELEL,24,10.5,
2016,CN,Plains,2,4,21,12,5,BUDA,10,3,BUDA,11,4,
2016,CN,Plains,2,4,24,21,5,VUOC,16,4,VUOC,18.5,4.5,
2016,CN,Plains,3,1,3,14,3,ELEL,13,5,ARFR,13.5,4,
2016,CN,Plains,3,1,6,25,2,CADU,14,3,BUDA,19.5,2.5,
2016,CN,Plains,3,1,9,20,6,VUOC,10,2,VUOC,15,4,
2016,CN,Plains,3,1,12,22,2,ELEL,36,4,ELEL,29,3,
2016,CN,Plains,3,1,15,18,4,VUOC,5,2,BUDA,11.5,3,
2016,CN,Plains,3,1,18,15,4,VUOC,20,5,VUOC,17.5,4.5,
2016,CN,Plains,3,1,21,20,5,VUOC,24,8,ARPU,22,6.5,
2016,CN,Plains,3,1,24,7,3,VUOC,6,3,PLPA,6.5,3,
2016,CN,Plains,3,2,3,37,5,PASM,42,6,HECO,39.5,5.5,
2016,CN,Plains,3,2,6,48,8,ARFR,54,10,HECO,51,9,
2016,CN,Plains,3,2,9,52,6,HECO,12,4,OROB,32,5,
2016,CN,Plains,3,2,12,46,4,PASM,5,2,ARFR,25.5,3,
2016,CN,Plains,3,2,15,13,10,ARFR,21,10,THFI,17,10,
2016,CN,Plains,3,2,18,14,2,HECO,22,3,ARFR,18,2.5,
2016,CN,Plains,3,2,21,36,9,HECO,27,7,ARFR,31.5,8,
2016,CN,Plains,3,2,24,10,2,ARFR,18,3,ELEL,14,2.5,
2016,CN,Plains,3,3,3,16,9,BRTE,28,17,BRTE,22,13,
2016,CN,Plains,3,3,6,18,7,ARFR,46,19,BRTE,32,13,
2016,CN,Plains,3,3,9,27,12,BRTE,23,11,BRTE,25,11.5,
2016,CN,Plains,3,3,12,12,4,BRTE,24,10,BRTE,18,7,
2016,CN,Plains,3,3,15,18,2,OPPO,25,5,ELEL,21.5,3.5,
2016,CN,Plains,3,3,18,20,9,BRTE,19,9,BRTE,19.5,9,
2016,CN,Plains,3,3,21,12,6,PASM,26,5,PLPA,19,5.5,
2016,CN,Plains,3,3,24,11,5,PASM,9,3,PLPA,10,4,
2016,CN,Plains,3,4,3,16,6,VUOC,26,9,VUOC,21,7.5,
2016,CN,Plains,3,4,6,20,5,PLPA,16,6,PLPA,18,5.5,
2016,CN,Plains,3,4,9,46,6,PLPA,48,12,VUOC,47,9,
